oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
25000000000;01.01.2019;78,44;98,71;72,31;28,11;55,9;37,3;23,81;203,17;23,16;39,8;17,87;102,2;39,5;505,32;206,41;0;309,45;194,64;317,24;723,53;244,3;304,55;241,21;561,97;63,46;497,1;5,26;140,95;107,62;19,47;28,57;71,7;6 034,88;5 157,79;6 141,57;8 342,98;995,13;21 557,42;4 460,49;1 844,26;5 055,61;5 681,33;2 364,36;3 770,61;2 052,77;2 065,16;18 778,20;6 603,13;3 789,68;4 080,91;0;323,68;7 267,39;1 087,03;114,76;509,65;1 304,56;1 313,93;541,25;38 170,60;1 762,06;99 695,00;153,02;2 472,18;1 403,94;9 320,14;10 232,00;41,32;43,28;46,54;47,19;615 404,56;243 460,66;22 366,46;75 325,88
25000000000;02.01.2019;75,42;93,37;70,56;27,96;59,91;38,64;24,88;195,04;26,18;42,88;17,55;99,5;41,41;384,21;193,08;0;338,75;186,26;298,51;462,09;237,19;290,14;247,97;455,89;63,74;474,56;5,36;136,96;95,92;15,75;29,66;68,54;5 573,32;4 762,79;5 657,26;22 379,93;3 253,26;57 780,27;13 867,20;5 363,75;14 380,67;14 654,38;6 545,36;9 934,05;5 390,52;6 749,13;42 875,60;19 048,08;7 073,67;10 914,24;0;954,32;20 215,27;4 129,61;431,59;1 012,66;3 550,51;4 631,41;2 892,16;102 756,27;4 796,39;289 922,07;494,82;7 745,19;3 755,36;24 134,52;25 736,18;41,21;43,22;46,73;47,17;866 145,25;346 995,56;32 218,88;141 426,25
25000000000;03.01.2019;76,35;95,21;70,84;27,8;62,71;37,11;23,95;188,58;24,12;42,31;18,02;97,3;40,47;313,41;175,41;0;272,5;173,93;290,41;203,15;222,75;278;242,07;438,7;61,14;454,29;5,42;124,26;94;14,6;27,21;69,73;4 980,79;4 243,86;5 042,02;28 364,51;4 605,12;75 648,55;19 527,38;7 940,56;22 102,35;16 010,62;7 595,11;13 315,05;6 489,46;8 961,67;51 636,80;24 926,50;10 210,86;16 327,96;0;1 600,71;34 685,16;5 723,15;1 375,79;1 320,72;5 214,98;6 963,56;3 937,15;137 396,92;7 374,37;400 763,62;1 090,06;13 626,11;5 479,76;33 212,23;33 700,67;41,25;43,27;46,58;47,18;1 015 247,75;402 720,06;35 710,30;189 322,69
25000000000;04.01.2019;73,93;87,66;68,61;26,85;54,58;34,25;23,56;183,08;22,33;41,45;17,24;96,9;41,44;280,66;167,81;0;286,37;191,28;270,41;168,84;204,43;286,5;243,91;417,73;60,4;438,33;5,42;128,13;89,23;14,5;27,25;68,84;4 912,47;4 188,78;4 972,90;33 395,51;5 845,23;86 969,34;26 257,99;11 146,78;29 034,15;20 641,45;12 872,20;18 855,16;8 362,08;11 625,66;67 418,30;33 868,09;12 458,35;18 675,71;0;1 914,74;42 107,08;7 298,84;1 940,89;1 697,79;7 256,24;8 687,33;5 092,14;158 212,61;9 066,11;494 491,65;1 410,97;15 000,33;7 343,49;40 223,79;39 381,11;41,25;43,33;46,94;47,19;1 069 324,50;412 677,84;37 833,52;234 790,11
25000000000;05.01.2019;72,68;89,29;71,29;27,24;55,05;33,86;23,22;181,74;22,45;40,2;18,5;97,6;41,1;262,3;166,99;0;307,13;194,11;256,01;184,65;181,91;281,32;241,16;469,61;60,55;435,22;5,44;129,84;88,11;15,97;30,68;70,13;4 992,47;4 255,51;5 055,77;41 842,91;6 335,09;86 775,95;28 125,57;12 893,46;29 529,66;22 692,31;15 802,65;20 565,49;10 255,70;12 208,05;74 110,30;37 238,02;12 712,33;19 869,24;0;1 911,19;50 505,25;13 523,44;1 892,48;2 422,03;6 691,44;9 248,74;3 590,30;159 770,32;9 930,99;556 873,95;1 419,31;17 325,41;8 022,73;45 009,14;39 561,46;41,24;43,36;46,81;47,24;1 079 964,25;419 676,94;38 290,87;239 664,59
25000000000;06.01.2019;70,74;105,86;72,96;27,38;60,52;36,84;23,08;181,57;22,98;40,62;18,85;97,4;40,36;267,55;169,05;0;274,07;198,82;271,34;188,54;187,85;282,62;233,84;460,86;60,65;439,57;5,48;137,37;87,87;15,27;26,94;71,43;5 012,65;4 268,65;5 047,80;36 911,68;7 230,58;86 428,42;27 996,47;11 379,10;26 160,85;25 082,99;22 174,11;22 637,59;11 412,85;12 473,46;83 046,10;34 203,15;13 839,44;20 852,84;0;2 303,91;53 605,30;12 227,86;2 010,91;2 852,23;5 517,16;9 725,16;3 578,27;151 089,82;12 899,61;661 890,72;1 210,18;17 509,03;8 397,19;48 894,47;39 873,94;41,6;43,8;47,2;47,84;1 061 404,13;405 932,66;35 219,24;219 135,73
25000000000;07.01.2019;70,48;97,16;70,36;27,29;64,1;38,48;21,19;187,85;23,48;40,29;18,17;97,8;42,35;303,94;170,81;0;303,76;197,54;270,14;201,81;204,42;289,71;238,95;465,9;60,79;445,55;5,45;136,42;88;14,76;27,49;67,39;5 041,04;4 300,60;5 108,78;33 720,86;4 998,88;80 522,78;22 109,45;9 598,62;21 664,59;20 476,15;12 606,23;17 879,15;9 213,49;10 802,84;68 793,90;28 088,70;11 145,49;16 950,65;0;1 516,45;38 857,34;9 350,64;1 720,29;1 814,64;5 994,72;7 917,39;2 814,09;143 885,90;8 292,53;526 478,66;885,59;14 825,65;6 570,86;38 675,37;35 606,33;41,6;43,77;47,4;47,8;990 204,25;375 867,56;33 876,63;200 284,13
25000000000;08.01.2019;71,45;92,96;69,8;26,71;61,92;35,89;20,59;183,16;23,19;40,14;17,99;97,3;40,2;245,33;167,28;0;221,95;169,68;261,27;164,61;183,95;289,3;238,95;412,59;60,69;447,17;5,41;123,13;88,73;14,08;29,6;68,6;4 745,66;4 036,03;4 820,15;38 931,46;6 531,65;82 756,51;26 325,45;12 115,29;29 449,04;20 811,73;11 346,18;20 427,45;10 119,91;12 365,25;69 337,30;39 269,45;13 077,13;21 158,10;0;2 481,01;49 688,73;11 070,30;1 892,10;1 846,34;7 626,50;8 717,87;5 453,30;159 625,07;9 467,12;561 972,52;1 445,60;18 207,19;8 602,79;42 916,22;41 821,26;41,55;43,86;47,28;47,68;1 007 147,00;374 170,00;33 332,44;247 100,69
25000000000;09.01.2019;65,49;91,74;69,06;32,02;52,31;34,49;21,55;180,73;22,25;39,47;18,34;98;41,76;236,82;157,92;0;237,15;152,7;259,82;145,81;196,6;285,51;225,47;401,79;60,24;439,21;5,46;100,41;87,09;16,9;26,28;65,81;4 669,10;3 967,74;4 755,33;48 012,69;6 901,22;95 001,76;27 901,18;13 892,38;31 969,11;21 247,61;12 741,91;21 200,92;11 319,40;14 447,80;79 663,10;37 661,64;17 361,98;29 114,27;0;2 278,80;67 283,74;10 535,29;2 041,84;1 751,54;9 022,77;11 393,03;6 550,44;177 364,30;10 186,16;526 034,58;2 113,20;19 813,63;8 163,44;46 273,44;46 751,81;41,75;43,93;47,25;47,85;1 008 759,00;338 277,53;30 979,06;281 100,38
25000000000;10.01.2019;67,37;89,36;70,15;30,02;53,04;39,61;21,45;173,87;22,77;38,97;18,53;99,1;44,39;233,41;157,41;0;237,93;150,11;249,66;174,76;167,71;279,91;235,72;392,02;60,33;440,46;5,42;117,21;88,63;18,48;23,56;65,21;4 713,44;4 002,85;4 796,90;50 094,35;8 753,77;93 332,88;27 355,61;15 482,16;32 401,86;24 000,36;16 866,83;22 224,49;13 287,47;14 610,23;83 519,80;41 126,74;16 455,04;29 227,49;0;3 090,21;73 750,23;13 276,92;2 247,13;3 338,62;7 410,31;9 302,74;6 679,06;168 167,17;11 492,17;569 363,79;1 818,19;24 224,92;8 698,89;54 528,81;49 403,20;41,75;43,87;47,52;47,77;1 068 352,13;368 752,28;36 693,78;290 248,25
25000000000;11.01.2019;66,72;85,94;71,78;29,93;58,11;35,72;20,29;175,44;22,17;39,97;18,65;99;44,79;219,41;151,33;0;278,87;190,19;248,04;173,99;160,62;278,48;243,89;397,05;59,55;429,43;5,36;116,54;88,13;17,99;25,19;67,26;4 867,34;4 142,63;4 918,16;62 691,37;9 645,32;96 074,54;34 001,35;15 774,79;37 618,69;28 677,73;18 825,17;25 068,20;13 670,80;16 917,94;94 290,80;43 745,93;22 849,66;33 065,45;0;2 849,12;61 613,83;20 922,85;2 520,09;4 608,91;9 554,63;10 364,27;7 767,56;187 983,38;13 782,07;652 663,05;2 395,44;25 815,77;10 052,15;62 377,86;55 317,07;41,64;43,87;47,46;47,84;1 191 231,00;417 887,78;38 245,48;311 528,88
25000000000;12.01.2019;70,31;94,11;69,49;26,64;57,27;36,28;22,43;167,14;23,21;38,77;19,45;98;43,56;246,53;163,79;296,67;266,65;193,64;256,2;196,95;158,41;282,12;239,6;435,62;57,84;447,02;5,36;127,78;87,35;15,02;27,04;73,57;4 892,15;4 166,75;4 945,75;50 025,77;9 656,71;89 118,32;39 068,64;17 813,67;38 784,97;31 065,00;21 201,20;28 283,95;15 179,47;16 836,93;102 131,00;48 548,48;16 661,57;25 214,31;218,24;2 965,24;60 604,10;20 740,81;2 681,06;4 200,16;7 956,73;10 345,48;4 731,36;185 210,30;14 436,76;741 744,31;1 927,84;27 684,72;10 250,31;62 943,26;50 557,27;41,59;43,9;47,36;47,8;1 175 859,50;428 970,72;42 991,22;270 072,56
25000000000;13.01.2019;70,97;97,45;72,19;27,07;62,88;38,06;25,39;155,31;23,41;37,74;18,98;98,3;44,53;245,51;166,48;0;274,04;196,72;266,83;220,56;182,05;290,12;242,47;408,76;59,65;442,62;5,29;134,36;87,75;13,88;26,43;73,31;5 029,78;4 282,81;5 048,21;42 330,04;8 529,75;84 430,61;29 460,29;13 720,68;30 656,19;28 645,72;16 619,87;26 318,60;13 843,05;15 230,09;90 174,10;37 873,45;14 141,35;22 661,06;0;2 412,79;49 753,47;13 864,34;1 820,01;3 708,81;6 811,40;8 423,91;6 189,63;159 607,27;12 710,56;711 717,12;1 161,25;22 377,17;8 914,02;52 353,48;43 479,42;41,58;43,79;47,31;47,81;1 011 001,44;374 829,25;37 323,76;234 864,03
25000000000;14.01.2019;66,35;98,04;71,74;30,38;55,52;38,07;24,19;156,76;22,89;36,68;18,63;98,6;45,07;234,93;162,22;0;268,32;148,34;266,64;168,52;172,4;280,19;246,19;394,48;59,6;437,44;5,25;122,35;91,64;18,73;24,71;65,25;4 780,12;4 060,12;4 828,16;53 231,57;7 724,63;93 485,41;24 924,04;14 279,60;31 000,08;23 086,75;12 819,12;21 998,21;12 498,20;14 014,71;75 498,00;37 983,77;14 846,85;27 426,02;0;2 152,62;71 446,28;10 932,70;1 784,32;3 231,90;9 350,20;9 210,30;6 647,40;176 727,57;11 543,72;599 574,92;1 705,44;21 287,09;8 260,95;51 436,65;47 617,80;41,62;43,97;47,54;47,87;1 193 678,50;411 909,91;39 822,37;306 977,63
25000000000;15.01.2019;66,77;91,29;71,09;28,69;57,1;35,47;23,72;164,55;22,92;36,69;18,38;99,5;44,35;227,55;161,35;0;254,73;185,9;255,9;173,75;161,13;279,21;239,99;379,07;57,6;428,42;5,23;102,87;88,53;17,29;26,24;66,86;4 812,80;4 091,18;4 853,37;54 413,17;10 097,14;92 800,35;33 648,54;17 424,81;38 778,13;25 271,97;16 382,57;25 920,18;13 838,76;16 553,15;87 576,10;49 177,16;19 276,10;30 231,22;0;2 784,15;63 981,59;16 135,33;2 141,88;4 113,91;8 888,52;9 721,13;8 188,57;178 271,88;12 141,96;698 814,88;2 781,95;29 451,45;9 455,18;63 388,15;55 527,59;41,73;43,94;47,22;47,9;1 156 334,63;393 925,66;38 972,54;309 123,63
25000000000;16.01.2019;66,32;85,41;72,05;28,64;58,73;36,03;24,2;153,9;22,3;36,76;18,69;98,1;44,84;224,09;161,35;0;261,02;149,57;249,84;156,99;164,35;280,23;244,76;349,99;59,27;426,56;5,25;116,96;85,79;17,59;25,1;63,92;4 708,85;3 996,50;4 753,96;54 443,93;9 548,55;90 378,97;34 316,69;16 887,13;38 860,06;26 853,64;17 968,95;26 841,77;14 252,19;18 722,26;93 764,40;47 569,27;19 238,55;30 690,85;0;2 634,77;88 955,88;20 100,54;2 255,92;4 146,69;8 810,70;9 730,21;8 053,43;176 838,46;13 994,86;693 323,03;2 156,51;27 011,44;9 735,84;62 176,07;55 050,97;41,61;43,96;47,49;47,88;1 183 968,50;399 647,22;39 426,94;316 321,44
25000000000;17.01.2019;64,92;88,96;71,6;28,59;56,35;36,41;24,73;153,04;22,4;38,27;18,34;96,7;44,46;225,98;158,84;0;286,5;149,02;251,32;162,83;167,27;281,26;233,35;353,97;59,94;435,24;5,19;120,9;87,54;16,48;25,45;61,76;4 753,15;4 038,70;4 797,21;54 891,51;9 247,16;97 690,40;33 648,65;17 095,17;39 557,04;27 320,95;18 615,84;26 787,58;14 411,56;19 721,45;96 705,20;45 850,41;19 725,44;30 453,31;0;2 811,03;91 802,60;21 926,48;2 490,13;4 409,79;9 468,48;9 952,51;8 316,79;170 968,11;13 526,55;673 400,59;1 975,57;25 727,86;9 672,26;60 465,81;51 226,76;41,73;43,93;47,36;47,88;1 114 459,75;388 675,19;36 750,47;308 018,63
25000000000;18.01.2019;60,75;95,04;72,6;28,71;57,28;34,81;24,53;152,71;22,68;37,86;18,8;97,7;44,17;224,82;159,08;0;249,51;177,73;248,13;166,48;158,8;277,65;236,54;370,19;59,94;433,84;5,26;107,77;88,25;17,5;25,17;68,84;4 798,89;4 077,11;4 825,00;64 469,41;9 508,29;94 049,41;92 683,75;16 901,19;40 169,79;29 493,47;23 947,84;28 025,24;15 828,29;20 461,66;109 548,40;47 961,90;23 467,94;32 838,58;0;3 668,49;76 692,94;22 115,83;2 789,55;5 182,45;10 164,40;11 482,31;8 369,48;182 285,20;14 672,75;723 060,06;2 509,93;27 622,97;10 295,64;64 642,91;55 636,21;41,62;43,92;47,44;47,84;1 198 086,75;409 328,38;42 565,54;303 579,03
