oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
8000000000;01.01.2019;90,69;131,72;83,73;40,75;72,88;47,35;34,67;174,66;32,16;56,45;47,2;120,3;56,87;761,66;268,84;0;455,54;225,42;390,73;783,68;324,68;407,81;237,17;677,53;73,76;553,07;6,72;153,98;125,4;23,01;38,73;84,12;7 386,37;6 314,71;7 448,05;6 413,95;509,51;10 700,22;1 547,66;924,4;2 808,35;3 243,17;2 166,53;1 658,69;1 501,79;682,17;8 235,00;2 563,24;1 822,67;2 254,15;0;253,23;4 468,55;746,99;45,87;298,12;829,16;1 138,55;380,72;21 514,05;1 302,60;49 939,82;39;1 307,86;495,93;5 269,54;5 894,50;41,46;43,17;43,96;51,44;239 284,39;162 175,58;10 840,93;2 647,69
8000000000;02.01.2019;85,01;110,92;75,29;34,21;66,8;41,96;34,52;165,34;30,49;53,35;40,8;110,8;52,8;485,78;230,93;430,19;435,4;216,57;355,63;562,93;296,49;388,2;207,97;600,31;68,55;495,31;6,53;127,56;103,2;20,97;39,2;84,7;6 590,40;5 635,74;6 638,21;18 158,26;2 450,79;38 075,08;8 382,28;4 725,44;11 228,16;10 908,39;8 246,41;5 715,54;6 642,00;3 027,43;27 906,50;11 501,68;4 259,63;7 728,00;108,16;1 019,20;14 955,57;3 319,88;484,86;932,89;3 538,38;5 045,36;1 962,02;64 760,06;5 024,33;187 811,80;201,81;5 797,39;2 554,75;19 702,65;17 037,10;41,52;43,17;43,95;51,43;337 495,38;256 120,45;15 528,42;4 837,19
8000000000;03.01.2019;80,81;106,27;74,06;34;69,39;42,22;32,22;162,65;30,43;53,92;40,51;105,6;52,6;378,52;221,33;437,92;430,02;210,66;334,33;494,24;220,51;382,6;212,21;601,42;67,27;472,29;6,39;122,9;96,9;18,74;35,89;85,95;6 333,60;5 414,93;6 370,58;23 466,89;3 070,12;52 381,91;11 323,34;6 449,00;15 960,72;12 775,23;10 962,26;7 545,08;8 795,55;3 948,31;37 822,70;15 359,52;5 610,71;9 701,21;123,39;1 426,21;18 937,19;5 327,57;515,9;2 091,81;4 388,77;5 971,91;2 519,41;78 344,85;7 247,14;268 891,46;284,15;8 360,79;3 435,89;25 442,13;21 124,08;41,52;43,15;44,22;51,3;374 271,19;286 540,13;16 262,96;5 542,31
8000000000;04.01.2019;82,33;107,83;76,43;31,72;67,41;39,07;31,58;160,52;29,98;53,11;39,65;106,8;46,32;348,36;214,56;410,66;431,86;203,1;333,51;504,21;203,87;383,76;214,48;601,77;69,44;477,42;6,43;121,12;95,64;19,55;38,94;86,59;6 356,47;5 431,30;6 394,81;24 831,45;3 970,45;53 797,23;13 235,08;7 301,35;18 398,90;14 625,87;13 507,75;9 148,01;11 072,58;4 522,13;41 455,10;20 161,15;6 413,27;10 609,03;131,63;1 784,40;22 738,92;6 727,66;432,34;2 541,83;5 490,82;6 663,69;2 870,40;90 576,21;8 413,01;319 155,66;331,89;9 548,17;3 453,16;30 153,12;23 758,48;41,52;43,15;43,96;51,26;395 800,13;288 336,66;16 015,25;7 441,87
8000000000;05.01.2019;75,94;104,22;77,53;32,04;67,23;40,93;31,89;157,61;29,66;51,8;40,39;98,6;45,92;350,03;211,74;431,94;435,23;219,72;329,51;479,16;220,15;385,52;217,64;605,01;68,21;473,32;6,44;120,83;91,38;19,32;35,42;83,03;6 317,26;5 401,77;6 299,76;27 399,68;4 800,23;54 659,18;16 140,16;8 538,44;18 092,54;16 678,77;16 694,27;10 357,19;13 456,93;5 008,43;52 021,80;22 560,76;6 749,44;10 824,32;139,35;1 862,48;29 015,02;7 499,77;422,08;3 095,09;5 648,51;6 562,23;3 666,41;88 690,58;9 508,12;378 457,18;426,17;11 540,08;3 954,85;33 978,34;23 587,53;41,96;43,66;45,02;51,32;397 311,34;297 446,59;15 908,94;6 724,92
8000000000;06.01.2019;79,39;108,97;80,61;33,13;67,43;41,35;32,66;159,09;29,36;51,17;39,81;107,1;47,59;333,74;217;432,88;442,66;213,97;338,03;488,34;259,53;389,94;215,76;607,12;68,19;475,72;6,42;123,41;93,04;21,22;34,71;80,63;6 431,31;5 491,12;6 435,19;24 572,45;5 109,25;55 720,06;15 575,50;8 945,33;17 890,61;19 978,08;19 026,12;11 524,86;14 506,16;5 005,35;50 708,60;22 734,53;7 281,10;11 119,33;115,05;1 826,94;31 299,45;7 215,68;490,01;2 063,25;4 800,71;5 871,82;3 477,21;86 385,28;10 561,66;423 852,84;424,09;11 942,83;4 170,57;35 512,72;23 237,58;42,12;43,84;45;51,31;394 744,44;292 018,28;16 646,04;7 268,10
8000000000;07.01.2019;78,35;101,34;76,33;33,79;68,75;42,3;32,66;158,66;29,11;51,28;41,2;107,4;47,74;350,33;220,53;0;428,84;222,6;336,24;463,72;210,66;388,03;221,54;611,05;68,2;474,26;6,48;120,76;92,83;18,91;34,2;83,31;6 349,15;5 426,34;6 376,12;22 162,76;3 802,09;49 223,94;11 345,14;7 519,40;14 869,74;17 002,00;13 880,86;10 092,95;10 985,18;3 829,45;42 177,70;18 886,99;5 776,41;9 432,49;0;1 515,57;24 402,69;5 222,16;357,81;2 446,47;4 666,08;6 097,57;2 901,96;80 031,74;8 465,12;327 772,60;336,46;10 340,67;3 329,13;28 142,17;20 581,30;42,14;43,86;44,69;51,36;373 922,94;280 022,66;15 895,97;5 825,40
8000000000;08.01.2019;79,29;108,83;80,66;31,19;66,29;41,96;31,91;157,88;28,85;52;38,39;107,7;46,5;313,47;208,98;413,83;423,89;209,4;316,04;592,83;206,96;383,46;219,15;626,43;67,83;473,92;6,41;119,43;90,04;21,81;35,33;79,61;6 501,60;5 546,77;6 527,28;26 116,31;4 804,57;55 269,18;15 784,71;9 464,40;18 313,16;17 666,70;13 278,76;11 278,92;12 245,77;4 682,70;44 837,70;24 503,05;6 503,46;12 131,85;124,04;1 944,66;29 428,97;7 063,90;592,16;2 562,13;6 191,13;6 650,26;3 290,37;94 546,95;8 873,32;374 721,48;449,57;12 014,37;3 772,06;31 814,04;25 673,50;42,16;43,86;44,66;51,25;410 259,94;309 837,63;14 693,07;8 439,21
8000000000;09.01.2019;79,48;101,35;81,67;32,33;68,22;41,53;32,39;157,3;29,1;52,79;39,02;104,7;48,21;287,43;181,98;442,3;416,51;209,42;311,99;447,13;201,9;381,7;219,09;613,83;67,46;459,63;6,37;116,27;88,01;19,61;35,3;75,14;6 260,13;5 337,66;6 255,62;27 601,60;4 239,04;58 142,67;15 530,56;8 541,94;17 122,56;15 695,19;14 123,26;10 369,32;11 839,84;5 176,57;45 296,20;23 356,74;7 429,83;14 731,55;107,92;1 774,62;28 531,54;6 493,38;337,61;3 026,97;6 797,73;6 991,07;3 291,08;108 610,60;8 515,51;327 441,49;313,91;11 654,90;3 485,10;33 002,80;26 607,44;42,16;43,87;44,91;51,39;416 132,13;306 506,88;15 997,83;8 963,44
8000000000;10.01.2019;76,07;95,56;77,55;31,88;65,92;40,88;30,7;151,33;31,87;52,01;35,53;103,2;48,14;291,2;196,34;421,28;411,13;208,56;317,92;375,42;192,94;384,35;217,4;595,66;68,13;460,21;6,18;113,34;88,09;18,79;39,01;78,14;6 064,40;5 178,78;6 076,55;30 239,10;5 369,19;59 224,62;16 170,93;9 361,26;18 490,05;16 653,13;17 004,70;12 263,25;12 825,60;4 990,54;50 440,60;25 050,40;7 979,91;14 966,04;91,37;1 773,34;29 822,25;6 643,86;454,69;3 389,12;6 132,63;6 204,34;3 522,60;92 054,49;9 629,74;391 819,73;596,1;13 439,97;3 813,77;38 360,66;27 671,87;42,17;43,88;44,68;51,56;411 421,16;301 073,81;16 180,17;10 583,68
8000000000;11.01.2019;72,5;100,89;77,83;34,83;63,96;41,65;33,26;148,03;31,99;52,05;42,88;109,1;47,76;312,52;205,46;445,24;419,23;210,09;317,2;446,99;193,91;387,06;218,51;592,34;68,23;464,37;6,35;117,64;88,04;19,97;37,78;77,7;6 276,07;5 355,18;6 304,57;36 009,92;5 817,32;59 288,82;18 183,36;10 708,79;20 703,95;19 376,33;21 582,17;13 630,57;14 768,16;5 341,84;47 700,20;27 330,00;10 541,76;15 426,20;137,03;2 322,77;37 742,63;9 112,39;439,96;4 425,38;6 792,84;7 509,24;4 304,42;102 178,47;11 606,92;418 691,03;517,88;15 399,20;4 065,29;43 149,14;31 168,14;42,17;43,87;44,93;52,73;466 543,53;336 349,53;20 512,49;11 467,82
8000000000;12.01.2019;78,51;105,62;78,03;30,88;66,19;42,23;31,87;143,46;28,92;50,87;43,26;100,1;45,78;293,77;208,9;460,23;422,54;214,34;311,88;520,25;198,9;388,35;218,29;612,36;68,1;476,32;6,49;119,12;90,22;18,17;37,35;88,25;6 346,83;5 421,11;6 329,49;34 032,51;6 755,28;57 693,72;22 907,32;12 653,06;23 546,56;22 605,25;27 467,09;16 554,53;18 523,31;5 683,03;70 348,20;31 182,56;8 764,71;14 641,99;153,51;2 708,77;42 691,18;10 464,53;540,2;4 337,03;6 904,44;6 948,09;4 467,98;99 819,41;13 082,40;492 352,30;511,34;18 357,90;4 835,28;44 972,48;30 716,35;42,15;43,86;44,98;52,83;446 866,94;328 533,13;18 190,32;9 158,80
8000000000;13.01.2019;79,95;107,01;77,12;32,1;67,57;44,66;32,04;139,26;34,51;51,22;41,92;102,7;48;303,57;212;429,63;433,43;220,55;323,61;554,75;205,34;391,54;219,83;608,33;68,55;471,65;6,51;121,99;90,37;18,72;36,51;81,15;6 460,74;5 524,03;6 451,08;28 008,33;5 337,83;50 658,33;16 471,85;10 322,89;17 610,55;21 131,32;21 977,86;14 487,23;15 667,73;4 868,59;57 194,70;25 103,38;7 598,84;12 777,37;132,73;1 977,33;31 242,36;7 083,32;339,48;3 098,81;5 426,62;5 485,60;3 765,47;88 140,61;11 067,99;414 305,00;413,86;15 319,57;4 535,34;36 866,85;26 032,46;42,15;43,86;44,87;53,16;382 270,72;285 931,69;16 547,05;6 825,69
8000000000;14.01.2019;75,83;97,96;82,05;32,91;65,44;41,49;31,52;146,12;29,42;53,56;40,33;104,4;45,91;288,76;196,62;394,65;415,1;212,55;310,09;329,78;197,96;386,23;220,09;597,49;68,33;457,42;6,22;100,18;88,43;19,17;37,16;73,74;6 086,44;5 189,42;6 076,61;29 236,63;4 402,77;56 144,28;14 061,67;9 480,07;16 986,49;15 728,24;15 220,92;10 888,38;12 398,25;4 663,19;43 659,20;24 792,92;8 683,75;14 375,00;112,16;1 503,90;28 810,72;7 095,14;657,6;3 068,66;6 154,65;6 625,73;3 297,60;92 595,44;9 626,77;341 052,79;499,54;13 030,81;3 507,86;36 451,41;26 688,16;42,21;43,91;44,96;53,05;433 263,88;310 090,41;16 427,66;12 787,73
