oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
44000000000;01.01.2019;112,2;0;105,87;42,44;108,02;58,43;64,2;486,8;0;84,01;0;185,3;58,4;810,63;304,43;0;0;280,17;487,03;0;0;525,04;420,98;604,37;84,69;631,43;7,13;0;111,25;0;43,41;93;8 885,31;7 549,90;9 286,82;770,44;0;1 144,31;249,62;103,82;313,3;442,33;152,35;0;195,52;0;1 036,70;575,03;240,39;237,74;0;0;425,6;106,2;0;0;69,01;63,2;64,52;1 844,08;176,35;7 181,00;0;174,74;0;591,85;659;49,27;55,09;0;55,95;45 395,62;5 187,36;0;3 248,88
44000000000;02.01.2019;122,94;134,4;107,67;44,37;99,88;61,97;61,8;554,94;56,68;87,36;59,96;180,7;56,56;531,85;283,05;0;483,57;272;454,03;0;384,2;531,27;437,99;570,52;83,55;617,78;7,27;0;121,82;28,62;41,99;99,61;8 849,72;7 512,03;9 247,48;1 483,48;213,33;4 029,48;812,14;390,49;742,19;1 277,29;353,28;212,55;470,72;479,24;2 303,00;1 402,61;503,7;541,82;0;134,09;1 434,31;355,25;0;82,54;178,01;202,2;162,79;4 365,85;462,58;20 315,00;0;497,96;251,76;1 893,62;1 537,00;49,79;55;0;56,04;61 043,72;7 625,12;0;5 339,72
44000000000;03.01.2019;116,9;133,22;107,46;44,62;104,08;62,85;61,26;449,31;55,8;81,9;60,3;179,3;59,58;517,85;274,55;0;490,05;278,79;419,87;0;400,3;517,57;432,19;587,26;87,15;615,45;7,22;0;117,62;29,34;45,27;95,34;9 092,74;7 726,60;9 437,56;2 057,70;311,01;5 067,77;1 177,93;500,85;984,63;1 728,16;555,68;266,85;689,96;625,89;2 890,60;1 784,08;500,43;733,59;0;183,4;1 816,43;533,4;0;137,9;247,58;238,22;228,61;5 950,30;577,4;25 829,50;0;719,22;319,8;2 292,03;1 718,00;49,35;55,05;0;56,12;71 270,94;8 927,93;0;7 018,61
44000000000;04.01.2019;116,69;128,85;107,45;47,69;102,14;63,54;59,69;388,52;49,75;76,09;55,84;175,9;57,92;470,99;238,56;0;424,22;251,25;377,67;0;412,85;507,88;410,31;558,68;83,07;562,23;7,38;0;107,92;29,86;46,43;102,96;8 695,37;7 373,31;9 010,00;2 161,03;442,44;6 308,84;1 332,76;615,99;1 348,15;2 180,92;698;524,3;936,67;955,93;3 560,50;2 165,62;624,1;922,82;0;685,39;4 362,36;1 426,75;0;215;338,57;386,62;268,07;7 762,44;1 113,95;29 045,50;0;1 020,84;490,24;2 744,18;2 322,00;50,24;55,02;0;56,24;85 132,33;10 722,15;0;8 347,26
44000000000;05.01.2019;116,63;124,46;107,39;46,15;103,78;64,53;60,5;397,18;55,2;79,28;59,76;180;57,3;446,6;255,93;0;403,51;267,42;383,36;698,51;363,18;494,69;426,56;552,98;85,04;573,56;7,52;0;117,55;34,83;40,46;93,48;8 554,45;7 253,10;8 876,21;2 519,79;388,73;6 085,34;1 525,69;625,63;1 282,59;2 164,60;870,7;472,3;1 022,47;856,45;3 423,50;2 112,46;661,52;857,82;0;499,56;3 721,67;1 417,16;60,97;179,21;347,24;342,92;375,27;6 095,30;1 099,18;42 791,50;0;985,35;483,58;3 646,84;2 090,00;50,2;55,06;0;56,28;91 890,68;10 957,53;0;8 580,29
44000000000;06.01.2019;117,34;145,08;106,6;46,08;102,98;67,46;61,03;382,33;56,13;81,52;58,2;186;57,18;450,75;265,88;0;463,52;284,41;421,02;706,27;361,75;510,22;429,78;581,05;86,21;602,76;7,62;0;108,1;33,32;48,51;96,97;8 802,51;7 473,78;9 130,13;1 948,77;459,88;5 700,27;1 548,41;690,03;1 153,59;2 213,49;1 002,77;456,63;1 083,65;842,42;3 599,30;1 884,33;731,87;722,09;0;226,43;2 755,26;713,62;43,84;165,21;302,29;346,4;293,32;5 733,02;916,77;48 511,00;0;892,57;344,68;3 040,56;1 840,00;50,11;54,91;0;56,22;75 336,12;10 123,72;0;7 039,75
44000000000;07.01.2019;119,86;134,41;108,46;48,3;98,62;65,17;60,92;385,18;54,64;79,28;58,76;188,9;57,42;450,71;258,92;0;475,82;271,35;423,96;0;402,29;520,43;441,26;576,41;86,52;604,27;7,6;0;108,67;27,9;43,69;104,98;8 829,80;7 493,80;9 170,82;1 681,23;289,86;5 381,18;1 328,14;520,09;976,43;1 824,50;665,51;440,45;841,05;834,66;3 006,70;1 729,33;658,57;720,18;0;206,68;2 129,78;525,52;0;128,98;226,75;222,38;254,68;5 072,94;704,4;36 056,00;0;838,12;350,45;2 453,66;1 904,40;50,11;54,94;0;55,99;64 798,59;8 491,89;0;6 066,81
44000000000;08.01.2019;115,4;119,36;106,69;45,33;104,22;59,77;59,5;348,09;51,57;79,61;57,69;178,2;59,23;415,17;235,97;0;426,02;264,04;386,58;0;432,51;508,99;425,38;550,7;83,93;585,37;7,61;0;104,89;30,31;46,06;101,97;8 531,00;7 237,47;8 821,04;1 959,51;297,74;5 619,13;1 011,46;592,66;1 256,02;1 860,83;529,27;608,5;876,38;903,61;3 088,60;2 002,53;630,46;989,53;0;423,11;3 071,11;1 062,98;0;120,64;245,44;242,89;240,44;6 369,65;681,57;32 941,00;0;840,72;375,75;2 168,70;1 988,00;49,11;55;0;56,08;76 010,37;8 891,41;0;8 328,14
44000000000;09.01.2019;111,9;118,19;104,6;44,22;91,02;65,16;58,65;376,16;53,91;84,13;57,99;171,5;60,38;413,24;235,59;0;384,86;260,63;377,86;529,53;372,38;480,72;402;559,68;89,29;555,22;7,53;0;98,06;27,16;48,99;95,77;8 160,41;6 922,91;8 460,62;2 782,81;439,56;7 236,19;1 638,75;938,07;1 695,93;2 143,11;836,71;528,86;863,42;882,75;3 739,80;2 558,71;751,7;1 184,04;0;801,95;4 044,63;1 303,39;45,65;289,77;534,62;647,74;459,56;11 810,29;1 267,28;42 948,50;0;1 218,09;535,19;3 416,36;2 233,00;50,15;55,02;0;56,09;80 451,36;9 716,25;0;11 085,71
44000000000;10.01.2019;113,96;120,52;107,65;42,63;98,28;61,43;59,21;396,6;55,42;88,34;57,24;176,5;59,61;373,68;234,77;0;423,52;280,43;396,53;588,63;367,74;495,29;401,69;509,61;85,31;574,12;7,6;0;99,08;28,78;41,84;97,93;8 425,51;7 147,60;8 708,19;2 532,12;536,41;6 157,41;1 398,31;768,94;1 730,62;2 258,20;936,23;531,93;1 041,27;948,88;3 907,70;2 605,21;736,95;1 126,11;0;485,11;3 466,13;2 696,25;51,64;333,47;315,36;438;478,8;8 472,61;1 076,31;42 352,00;0;1 061,61;367,31;3 423,28;2 429,00;50,1;54,85;0;56,1;83 636,73;12 777,66;0;10 582,21
