oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
50000000000;01.01.2019;70,1;100,1;63;26,62;71,86;51,17;22,29;162,39;21,5;30,48;22,85;91,4;49,65;399,28;182,69;0;328,41;173,85;300,54;655,94;233,78;264,83;153,38;482,57;52,31;523,65;5,71;96,66;102,08;14,27;31,91;85,97;5 513,85;4 718,45;5 562,29;14 131,22;2 214,83;37 983,42;9 026,80;2 712,10;10 877,19;14 003,72;6 923,20;7 981,09;4 551,05;3 812,58;37 397,70;9 842,26;8 628,27;7 769,11;0;1 162,37;14 145,98;3 258,49;318,12;1 043,20;3 634,42;5 364,63;1 682,92;76 459,59;4 276,88;174 503,50;217,18;6 941,67;2 936,50;17 381,09;19 949,00;40,24;43,4;48,62;47,15;468 270,16;317 727,94;2 974,26;49 373,76
50000000000;02.01.2019;70,72;94,62;59,76;26,77;74,54;47,6;21,7;165,78;24,34;35,81;23,52;88,9;47,38;364,93;172,03;0;358,5;169,63;293,63;522,9;221,6;259,17;150;470,13;52,6;501,15;5,64;101,69;95,89;14,08;32,07;74,21;5 288,16;4 528,96;5 340,41;33 425,56;6 355,90;105 430,64;25 824,25;7 958,88;26 831,99;34 919,74;18 862,76;20 310,77;11 459,72;11 172,88;85 246,00;29 684,93;15 117,39;19 272,53;0;3 256,23;38 567,80;9 359,59;975,58;2 374,08;10 245,93;15 702,08;4 654,84;197 559,58;11 299,42;465 717,00;685,89;18 106,81;12 941,17;43 550,67;46 622,16;40,22;43,36;48,73;47,29;781 634,69;574 242,50;5 302,62;93 299,04
50000000000;03.01.2019;67,56;85,9;61,13;26,2;73,75;44,24;21,8;155,02;23,38;36;23,24;85,7;44,66;344,87;166,8;292,42;355,24;157,34;288,07;461,76;218,06;254,83;145,95;465,49;52,69;480,47;5,67;102,39;92,63;14,75;30,57;72,27;5 112,14;4 377,10;5 152,49;46 734,58;8 946,63;139 048,90;35 464,64;10 766,54;57 857,19;41 476,29;24 378,80;24 344,92;14 212,03;14 422,91;110 724,70;42 982,30;16 402,52;24 809,17;256,18;3 895,40;57 709,89;11 982,59;1 265,90;2 940,06;14 719,33;21 820,58;6 405,61;243 705,63;15 208,81;627 011,71;911,66;24 718,14;14 877,29;57 740,25;56 958,62;40,21;43,32;48,76;47,4;923 757,63;676 823,69;6 043,18;148 264,52
50000000000;04.01.2019;65,65;86,25;61,64;25,87;74;43,44;21,24;149,8;22,75;36,01;23,62;84,3;45,28;327,69;166,37;306,99;346,47;160,68;286,14;424,47;213,37;257,4;144,83;404,98;51,98;474,45;5,59;96,64;89,48;13,58;29,33;72,04;5 015,76;4 292,49;5 029,28;52 441,12;10 459,33;155 057,23;43 804,14;13 314,87;126 669,60;47 191,70;31 554,86;27 448,12;16 193,00;17 336,34;129 174,30;54 816,47;18 179,24;27 676,13;255,93;4 556,58;83 713,99;12 908,24;1 541,73;3 750,80;17 015,52;25 758,71;10 803,30;280 424,53;18 120,84;836 328,00;1 180,07;29 686,81;15 790,55;66 525,30;62 623,49;40,2;43,36;48,59;48,05;986 992,19;711 636,44;6 249,64;166 160,44
50000000000;05.01.2019;65,05;86,96;62,46;26,26;75,08;42,63;20,96;146,85;23,06;33,04;23,69;83,6;47,32;321,89;165,42;304,75;305,41;167,52;285,54;441,48;188,14;258,96;144,83;404,12;51,78;470,16;5,58;96,92;86,14;13,37;29,44;70,13;4 990,49;4 268,43;4 990,04;53 722,56;11 564,24;156 709,09;48 351,18;14 308,31;111 371,28;52 466,73;36 337,11;31 312,81;19 570,52;19 070,42;148 667,40;52 173,99;19 392,18;29 264,45;388,77;6 014,32;92 474,34;14 386,39;1 719,73;5 851,84;17 560,11;26 672,33;11 743,25;277 519,35;20 235,49;953 118,00;1 300,52;32 072,67;15 582,69;75 153,08;65 207,20;40,21;43,36;48,37;48,05;974 740,50;697 405,19;5 569,05;160 971,63
50000000000;06.01.2019;65,61;91,73;63,86;26,25;75,06;44,19;21,2;150,34;22,92;33,49;23,48;85,3;47,29;311,74;165,74;301,66;350,64;172,3;290,43;479,39;198,56;264,91;146,39;433,68;52,42;474,71;5,61;95,85;87,8;13,2;30,18;76,97;5 182,55;4 435,31;5 184,01;52 339,05;12 168,09;160 533,48;48 478,09;15 175,68;62 541,52;60 166,61;44 566,40;34 323,95;20 729,15;21 519,50;163 925,70;53 947,40;22 352,55;30 346,79;456,43;5 197,43;99 510,45;15 740,04;1 604,73;5 923,10;16 032,48;27 445,87;11 369,42;261 017,45;23 254,23;1 104 384,50;1 416,43;35 038,77;16 491,33;78 345,10;63 972,36;40,22;43,32;48,44;47,98;873 927,31;633 474,00;7 089,75;135 690,16
50000000000;07.01.2019;68,32;88,4;61,44;26,07;70,34;44,07;21,23;152,35;22,25;33,66;23,71;85;46,49;321,22;169,47;335,61;320,55;171,93;289,15;449,09;202;262,99;145,03;405,24;51,55;477,97;5,63;95,97;85,7;12,51;30,52;72,55;5 048,17;4 319,25;5 057,49;43 643,16;9 605,92;140 176,06;38 879,08;12 404,75;46 074,38;51 099,20;31 947,32;29 175,96;16 508,46;17 338,25;138 408,90;48 588,23;16 830,07;24 950,72;273,47;4 560,57;71 858,23;12 274,75;1 397,82;4 301,42;13 179,70;22 698,89;9 818,15;249 086,30;17 799,16;876 100,50;1 318,08;28 698,39;14 024,05;63 322,71;54 830,98;40,2;43,4;48,82;48,1;797 417,19;563 697,25;5 094,26;124 010,41
50000000000;08.01.2019;66,6;81,16;61,37;25,81;74,96;42,08;20,92;152,57;21,57;33,19;23,34;84,9;46,9;308,84;160,8;304,4;339,66;167,2;282,46;374,4;185,64;262,15;132,8;402,46;51,36;468,96;5,63;98,33;82,87;12,93;29,36;75,74;4 918,95;4 209,52;4 935,13;56 632,60;9 989,83;144 521,31;43 118,82;14 854,75;152 441,66;53 582,01;30 008,23;31 389,42;19 829,50;20 785,22;141 251,20;55 401,51;17 120,35;29 648,48;333,3;4 245,25;81 643,89;11 726,21;1 492,26;4 349,40;18 581,01;28 617,99;11 206,66;292 109,24;17 413,21;953 230,00;1 379,15;35 188,12;15 438,78;67 914,05;61 780,32;40,2;43,33;48,46;48,06;855 106,44;594 918,56;5 916,93;150 331,08
50000000000;09.01.2019;63,23;78,24;59,13;24,94;73,04;41,87;20,91;154,39;21,87;33,94;23,78;84,6;45,18;296,14;154,69;289,51;329,89;157,38;288,34;338,94;177,85;257,25;134,39;375,15;50,95;447,39;5,52;96,19;78,26;13,82;29,2;62,85;4 766,78;4 078,60;4 794,84;60 819,53;11 420,91;160 059,32;48 011,63;15 190,58;203 532,80;49 098,80;29 233,97;30 971,30;18 778,13;21 715,76;141 875,40;65 038,03;18 228,75;34 624,30;268,58;3 985,03;100 326,76;11 131,32;1 597,16;5 134,99;19 766,07;28 816,48;12 139,31;299 364,38;18 169,01;958 062,86;2 000,78;37 460,49;15 781,07;79 166,63;71 587,33;40,2;43,36;48,58;48,04;904 637,63;588 796,19;5 069,29;200 330,94
50000000000;10.01.2019;63,92;78,88;62,3;25,63;68,14;42,71;20,35;150,26;21,93;33,23;24,51;85,2;44,09;286,81;157;295,84;338,33;167;292,84;332,61;192,23;258,24;133,63;423,39;51,06;442,57;5,64;94,28;78,09;12,79;27,57;65,86;4 846,10;4 145,56;4 856,43;64 847,86;13 147,81;157 117,19;50 358,70;17 475,16;199 471,42;52 080,37;32 741,10;32 968,62;20 116,72;22 919,18;156 464,50;71 727,02;21 307,39;37 026,27;333,53;4 602,56;96 448,92;12 566,12;1 939,10;5 120,56;19 766,29;30 639,97;11 775,79;292 977,54;20 802,86;1 010 084,99;1 411,41;42 091,88;18 960,59;95 124,70;76 784,69;40,22;43,31;48,81;48,06;1 067 421,50;726 453,50;7 906,53;248 862,59
50000000000;11.01.2019;62,56;79,58;63,01;26,37;71,69;44,22;20,49;161,22;21,7;32,55;24,77;85,4;45,79;293,73;154,76;293,24;333,66;163,44;279,45;366,18;197,62;263,24;132,01;437,97;51,37;452,45;5,6;95,12;81,67;13,05;30,29;65,61;4 905,03;4 193,25;4 930,25;71 658,57;14 418,87;165 842,51;56 720,95;19 444,54;108 463,35;57 140,63;32 791,43;37 543,83;23 935,30;26 224,38;176 284,60;78 573,51;22 397,00;39 233,87;462,47;5 655,40;117 990,36;17 667,73;2 218,15;6 579,60;20 331,65;32 805,76;11 939,12;302 604,94;25 420,00;1 130 296,71;2 015,78;46 733,12;17 201,70;100 675,44;79 851,54;40,23;43,3;48,81;48,06;1 171 758,50;809 810,00;8 849,14;244 131,16
