oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
24000000000;01.01.2019;66,19;81,8;62,33;32,49;72,04;39,26;18,79;148,59;24,68;29,73;25,83;68,6;44,16;402,13;190,26;0;272,89;154,66;306,92;514,35;256,38;262,73;199,7;372,13;54,83;442,11;6,96;0;80,39;21,97;29,76;75,23;5 004,46;4 293,17;4 939,23;4 081,37;859,65;13 340,14;2 237,90;919,32;2 691,32;5 392,45;2 083,63;1 401,37;1 492,72;1 581,25;13 405,50;4 902,99;3 248,90;2 037,70;0;249,26;4 529,79;1 174,72;112,77;245,48;1 168,04;919,95;810,25;20 220,31;1 367,46;51 650,00;0;2 396,77;778,42;3 644,34;6 086,00;40,28;42,62;46,05;45,13;97 793,37;100 244,92;65,13;24 537,83
24000000000;02.01.2019;62,2;80,7;56,54;31,21;68,97;38,35;18,69;145,16;25,63;29,24;25,27;68,1;43,65;326,92;169,16;0;241,95;156,65;297,63;313,93;267,91;246,08;200,04;414,78;53,14;436,29;6,81;117,92;78,42;16,99;29,67;70,46;4 545,45;3 902,89;4 506,32;11 896,26;2 505,45;43 190,92;7 327,54;3 065,93;8 508,65;14 681,94;6 268,34;4 585,37;4 493,29;5 897,47;32 105,70;15 748,95;6 187,12;5 605,76;0;481,5;13 591,99;3 196,25;392;572,86;3 220,01;2 735,13;1 947,12;55 915,56;3 756,74;157 800,50;120,92;6 715,36;2 184,89;11 480,60;15 251,10;40,28;42,68;46,53;45,13;164 116,84;179 729,20;129,72;48 843,79
24000000000;03.01.2019;63,27;77,92;56,68;30,98;68,61;40,85;17,43;142,45;25,17;31,18;27,11;70,7;44,18;292,77;160,13;0;323;150,11;283,75;369,83;223,6;239,97;195,06;417,34;52,26;420,14;6,67;120,3;76,32;16,93;30,07;68,33;4 692,57;4 029,92;4 670,41;15 999,03;3 255,81;57 039,43;9 761,98;4 001,82;10 365,81;18 426,59;8 111,61;5 909,30;5 799,47;7 914,25;37 964,40;19 366,36;7 200,68;7 581,17;0;510,21;21 059,56;4 385,02;573,46;919,34;4 117,70;3 784,53;2 522,50;69 639,12;4 793,36;220 173,65;159,07;9 097,06;3 118,94;15 004,92;18 363,47;40,33;42,67;46,12;45,17;193 562,16;200 482,11;263,36;72 123,82
24000000000;04.01.2019;57,65;79,26;56,94;31,59;67,39;38,95;17,79;139,02;24,66;30,21;26,2;70,3;44,27;277,6;158,76;0;222,42;157,46;262,3;397,21;182,84;207,11;190,98;415,42;51,69;420,68;6,63;115,1;74,65;15,78;29,08;67,02;4 530,50;3 883,30;4 509,37;20 352,08;4 061,77;63 069,45;11 510,54;5 187,93;12 588,47;21 112,31;9 603,84;7 289,59;7 168,86;9 617,90;43 991,00;22 431,08;7 780,68;9 586,79;0;986,98;27 983,40;6 276,16;674,86;1 582,16;6 157,82;4 988,65;3 354,35;80 869,23;5 888,85;269 306,25;242,57;11 388,47;3 914,99;17 668,69;20 356,62;40,32;42,62;46,19;45,73;214 198,31;213 407,42;247,79;90 609,24
24000000000;05.01.2019;62,64;80,97;57,79;31,4;69;40,98;17,72;143,59;24,58;28,74;25,46;70,8;43,64;258,93;156,6;0;414,24;162,71;257,01;333,06;214,49;238,17;196,92;410,98;52,81;424,17;6,49;119,04;74,78;15,43;30,13;66,68;4 766,97;4 099,16;4 746,66;16 526,68;4 321,22;62 669,76;11 645,79;4 948,31;11 510,91;23 009,71;11 519,70;7 915,03;8 301,75;10 139,92;47 547,10;22 695,13;7 825,64;8 350,38;0;604,92;29 364,87;6 993,34;716,71;1 179,59;5 261,23;4 694,41;3 317,81;72 500,45;6 153,07;296 450,04;264,73;11 592,28;4 244,84;18 617,56;20 792,32;40,3;42,65;46,38;45,79;213 302,19;220 589,38;321,09;85 526,34
24000000000;06.01.2019;61,9;86,91;58,41;31,57;70,06;41,11;18,39;146,85;25,97;31,28;27,15;71,4;44,23;266,85;158,58;0;284,14;162,7;269,9;372,02;214,04;253,08;198,57;429,86;52,96;424,2;6,33;117,84;72,99;15,38;29,39;68,66;4 715,29;4 043,94;4 693,91;17 115,42;5 153,13;60 947,27;13 689,51;5 533,57;11 640,36;25 645,03;14 380,13;9 246,04;9 179,35;10 104,27;53 912,40;23 455,78;8 368,47;7 826,51;0;885,8;34 627,03;7 145,48;679,13;1 392,74;4 275,47;4 855,89;3 588,94;66 765,98;7 430,34;340 945,90;303,04;12 803,79;3 626,78;20 514,12;20 336,04;40,33;42,67;46,15;45,81;215 956,13;233 359,98;263,19;76 076,92
24000000000;07.01.2019;68,12;79,47;56,52;31,45;67,71;39,24;18,17;144,85;26,5;30,89;25,89;69,5;43,15;263,09;159,1;0;366,82;163,74;276,47;327,35;242,81;246,47;193,65;427,76;51,91;419,55;6,29;113,73;73,25;15,41;27,56;67,93;4 710,06;4 050,42;4 683,56;13 341,28;3 856,25;56 426,12;10 838,48;4 575,70;10 293,85;21 167,62;10 844,88;7 054,85;6 422,53;7 555,35;45 452,60;24 260,76;7 018,19;6 625,22;0;485,54;26 048,94;4 762,18;547,49;858,69;3 722,93;4 049,39;2 472,25;58 856,35;5 517,47;281 209,93;209,53;10 607,45;3 131,94;15 220,23;17 866,25;40,34;42,68;46,36;45,76;179 153,23;193 771,30;296,9;65 725,58
24000000000;08.01.2019;63,45;72,21;57,37;30,25;64,49;38,84;18,67;139,02;26,35;31,1;26,42;70,6;43,42;250,72;152,77;0;348,21;153,38;263,19;403,93;187,49;251,98;195,85;426,85;53,26;400,2;6,26;114,22;72,91;15,09;26,16;64,1;4 774,45;4 099,68;4 759,39;20 362,27;4 268,76;59 298,33;11 879,54;6 753,01;14 038,87;22 087,55;9 484,13;7 549,49;7 567,26;10 421,92;46 807,90;25 047,79;7 056,57;9 492,69;0;491,55;31 936,47;4 346,25;527,93;1 120,42;4 742,73;4 687,14;3 471,16;74 240,33;5 641,60;328 763,22;199,95;12 936,34;4 557,84;18 613,15;20 629,50;40,27;42,64;46,05;45,78;204 752,05;210 407,16;136,75;83 746,73
24000000000;09.01.2019;66,94;74,2;57,96;29,3;65,27;39,23;18,42;137,63;26,55;30,82;26,68;68,1;43,07;216,99;143,54;0;350,22;149,57;251,1;282,41;117,93;237,51;185,17;396,65;51,47;400,34;6,3;115,73;71,58;14,73;24,16;63,22;4 520,10;3 878,39;4 482,27;17 599,84;4 267,52;61 154,78;11 133,31;6 470,19;13 893,18;19 958,55;9 000,46;7 034,45;7 814,41;11 053,61;42 451,90;27 266,19;9 395,10;10 943,62;0;513,77;34 268,52;4 709,47;531,22;2 121,85;5 990,64;5 790,00;3 655,65;76 050,35;5 261,31;299 447,21;247,03;12 991,47;4 680,84;21 174,23;22 292,88;40,27;42,6;45,82;45,78;195 948,86;172 305,66;285,56;103 223,95
24000000000;10.01.2019;73,47;75,99;58,5;30;67,04;41,06;18,75;137,1;26,21;33,02;26,91;71,5;44,62;221,92;133,53;0;298,41;147,58;244,89;239,17;175,01;247,86;184,21;384,05;52,52;399,13;6,29;112,96;71,21;15,3;25,5;56,76;4 440,24;3 802,52;4 416,51;17 090,52;5 184,43;59 488,83;12 015,32;6 443,57;14 633,63;21 815,08;10 680,88;7 918,71;8 464,46;10 693,43;47 608,00;27 892,52;9 598,86;13 089,18;0;865,88;40 640,12;5 727,82;724,2;1 648,34;5 158,43;5 330,85;3 745,67;77 346,07;5 954,39;324 082,43;285,18;14 372,63;4 480,51;23 125,79;22 119,51;40,29;42,57;46,21;45,78;217 552,63;199 698,84;158,66;117 819,60
