oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
34000000000;01.01.2019;64,38;81,54;67,68;31,11;62,8;34,56;14,41;143,62;23,4;31,89;27,77;71,5;41,91;400,1;164,9;0;0;154,99;307,19;361,01;171,6;251,18;182;479,2;48,24;437,49;6,29;0;85,84;13,97;21,37;72,45;4 803,28;4 109,68;4 719,67;3 362,04;609,44;10 383,67;1 753,01;648,86;2 286,95;4 643,31;1 954,08;1 327,16;1 130,01;2 224,38;10 004,80;3 742,70;2 137,72;1 667,54;0;0;3 330,92;872,9;130,49;378,9;820,71;787,03;515,92;19 000,64;1 086,81;40 438,00;0;1 683,43;1 113,02;3 605,18;4 005,50;41,07;43,15;47,15;45,97;104 829,34;67 257,94;340,46;13 402,26
34000000000;02.01.2019;79,74;76,21;65,23;30,7;63,67;33,94;14,57;144,97;23,16;31,2;26,23;69,6;41,61;327,85;156,06;0;348,37;158,89;297,2;316,38;173,17;246,73;182,04;475,42;46,02;395,59;6,17;123,16;76,28;14,03;23,39;71,67;4 692,97;4 019,75;4 609,06;6 383,74;1 675,95;32 476,07;5 427,33;2 074,39;7 105,70;12 184,60;5 529,03;3 691,93;3 094,89;4 020,54;24 350,80;12 503,56;3 929,43;4 171,61;0;198,03;9 008,74;2 402,32;381,91;886,51;2 223,20;2 266,69;1 446,56;47 794,34;3 006,37;110 543,50;84,23;4 501,47;2 799,39;9 124,46;10 232,50;41,02;43,15;46,54;46,08;162 186,23;113 428,81;557,66;31 079,63
34000000000;03.01.2019;48,26;61,69;64,37;26,83;53,61;26,14;14,47;143,51;23,73;33,41;27,73;70,8;41,78;261,37;138,07;0;341,14;162,22;291,69;249,61;103,38;249,51;183,22;458,13;46,16;407,58;6,07;119,6;76,59;12,07;26,27;70,52;4 549,74;3 895,19;4 471,10;16 508,53;2 647,75;41 871,06;9 065,68;3 255,02;12 497,85;15 549,16;6 682,73;4 493,38;3 894,51;4 985,71;28 906,90;16 010,26;4 957,09;5 868,42;0;371,19;11 981,68;3 114,90;642,29;1 896,97;2 861,01;2 923,56;2 025,85;57 137,55;4 242,68;140 945,50;155,46;6 623,96;4 831,72;12 777,59;13 529,61;41,09;43,15;45,96;45,91;197 980,41;138 149,70;858,28;62 664,00
34000000000;04.01.2019;65,86;54,95;65,39;28,2;54,11;22,75;14,77;143,32;23,73;32,99;29,07;71;41,97;235,62;129,43;0;283,74;139,25;271,68;283,09;123,92;247,16;181,78;456,98;45,62;389,95;6,13;118,22;75;11,84;21,2;65,54;4 452,72;3 801,24;4 387,21;13 734,37;3 899,95;41 441,85;10 387,27;3 912,71;17 787,85;16 643,76;8 153,57;5 352,10;4 596,36;5 794,37;34 120,70;17 884,79;6 635,64;7 416,79;0;549,78;17 561,62;4 822,46;653,35;1 726,66;3 489,13;3 290,17;2 436,13;63 667,67;5 397,07;166 633,00;188,39;8 937,51;6 401,77;18 291,48;15 269,50;41,02;43,12;46,97;45,88;212 389,06;142 036,83;678,32;75 868,15
34000000000;05.01.2019;61,6;66,44;66,3;29,75;58,77;28,44;14,94;146,79;23,92;32,3;25,79;69,6;41,29;263,79;146,56;0;310,97;160,34;272,72;309,4;140,29;250,71;181,84;451,13;45,78;391,4;6,16;121,67;76,79;12,57;23,99;67,49;4 596,34;3 929,49;4 512,23;13 021,49;3 117,10;38 772,33;9 557,44;3 422,39;11 628,75;17 299,12;9 559,45;5 714,18;5 019,75;6 123,67;35 379,80;17 514,85;4 983,01;5 907,69;0;565,18;20 998,25;6 012,45;638,08;1 477,49;2 882,34;3 233,75;2 374,68;52 408,97;5 153,74;193 931,50;160,45;7 868,05;4 485,12;15 482,59;13 096,50;41,06;43,15;46,7;46,38;212 404,72;148 706,02;782,46;74 333,53
34000000000;06.01.2019;62,63;79,61;63,91;30,61;64,25;35,35;15,1;147,61;24,45;33,56;28,27;70,4;41,53;272,2;149,97;0;329,28;158,48;284,05;323,18;138,55;254,19;184,3;459,52;48,23;392,3;5,92;123,09;77,62;13,18;23,95;69,61;4 680,72;4 006,26;4 611,27;12 143,91;3 011,62;41 311,72;10 197,28;3 313,52;9 070,70;20 236,24;12 054,33;6 560,37;5 788,11;5 944,02;40 131,00;17 926,70;5 112,82;5 442,53;0;474,56;24 763,58;5 703,97;723,16;1 818,59;2 664,97;3 222,57;2 458,49;50 781,24;6 350,54;215 340,50;171,6;8 152,96;4 003,38;16 399,86;13 051,00;40,99;43,16;46,9;46,57;212 902,97;149 322,05;925,06;56 316,63
34000000000;07.01.2019;63,37;79,36;65,88;30,11;62,62;30,9;14,92;148;24,22;34,13;26,57;71,8;41,39;283,62;148,04;0;329,69;160,66;291,02;311,47;165,29;257,79;191,07;475,9;47,25;386,75;6,11;115,16;76;13,88;21,33;62,79;4 697,93;4 018,64;4 625,18;10 842,75;2 089,89;37 531,60;7 373,31;2 695,19;8 903,80;17 936,85;9 418,67;5 454,11;4 407,95;5 352,38;33 464,60;17 042,55;4 457,87;4 818,26;0;334,82;16 953,69;3 845,24;525,33;1 293,34;2 210,10;2 673,18;1 810,23;53 905,60;4 806,82;179 536,79;149,61;7 010,34;3 205,91;12 796,33;10 404,50;41,1;43,14;45,93;46,58;185 739,95;127 788,95;544,31;39 542,01
34000000000;08.01.2019;65,73;57,03;65,66;27,69;46,47;27,37;14,8;145,83;23,71;34,22;26,43;70,7;41,7;167,39;94,98;0;341,6;162,66;281,59;260,27;89;256,02;186,9;465,92;48,16;374,6;6,03;112,68;74,08;11,73;20,63;64,57;4 584,64;3 922,51;4 493,23;13 698,95;3 274,90;38 422,17;9 232,20;5 332,02;13 121,71;17 947,72;7 881,51;6 201,36;4 947,64;5 859,26;35 242,80;19 387,73;10 991,73;11 344,14;0;342,67;18 424,96;3 206,91;431,63;2 090,57;3 274,18;2 872,86;2 367,47;66 529,92;4 643,17;181 657,90;233,44;9 403,29;4 854,71;16 635,14;16 678,57;41,05;43,15;46,6;46,53;204 284,66;137 657,27;501,54;74 397,54
34000000000;09.01.2019;67,66;47,26;64,76;29,4;46,14;23,26;15,03;142,16;23,94;33,67;28,48;68,3;41,13;184,68;111,1;0;345,03;147,5;265,69;246,38;99,67;255,44;186,01;460,12;46,76;359,63;6;110,93;72,32;11,35;20,25;59,4;4 473,41;3 825,75;4 392,72;12 534,53;3 595,09;39 414,75;7 838,59;4 851,22;17 531,64;16 095,16;7 805,06;5 711,67;4 892,43;5 848,28;33 916,60;23 108,90;10 447,74;9 570,91;0;486,26;22 045,08;3 207,45;490,22;1 861,70;3 292,74;2 971,55;2 281,81;60 100,27;4 440,50;175 486,12;245,95;10 058,17;4 875,37;16 634,96;15 648,50;41,15;43,19;46,49;46,56;200 339,84;117 576,76;827,97;81 703,92
34000000000;10.01.2019;69,75;58,34;66,57;25,19;42,66;22,37;15,04;144,97;24,07;33,04;29,01;69,3;41,93;198,11;114;0;323,07;139,77;266,66;263,89;104,89;253,38;184,48;467,45;46,95;369,23;5,89;114,51;73,87;11,5;20,3;58,48;4 487,91;3 831,67;4 407,33;13 627,26;3 571,50;38 026,11;10 965,27;6 378,19;18 820,46;18 121,47;8 626,72;6 303,28;5 529,66;6 428,84;35 980,90;23 242,72;8 302,77;9 669,97;0;464,51;26 882,25;4 493,00;547,87;2 182,10;3 486,19;3 177,28;2 344,12;59 872,55;4 772,13;178 699,00;172,68;10 522,63;4 761,41;18 410,81;15 913,50;41,14;43,24;46,2;46,59;223 084,41;131 614,88;794,17;91 219,67
