oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
27000000000;01.01.2019;106,49;133,95;99,69;38,44;84,84;56,32;19,69;163,88;33,27;42,45;48,59;77,2;43,8;669,08;237,28;0;495,32;173,29;256,04;566,42;277,59;275,55;156,07;545,22;60,04;517,54;6,91;135,5;117,09;18,18;50,61;84,21;6 289,86;5 360,94;6 101,74;4 439,32;668,17;15 386,70;2 046,53;807,49;2 479,55;7 885,50;3 310,78;1 870,45;2 390,51;1 311,71;18 594,60;3 133,18;1 784,02;2 077,72;0;269,78;6 891,64;1 540,98;202,72;395,37;2 113,87;2 039,31;736,49;25 978,46;1 571,61;65 269,00;37,71;1 934,03;1 156,54;4 670,56;5 371,00;43,96;45,74;52,28;46,97;137 675,91;67 598,05;201,38;74 337,73
27000000000;02.01.2019;101,42;121,98;98,3;35,78;82,04;54,62;19,3;156,83;34,07;43,52;45,57;76,7;43,52;582,89;218,16;0;430,43;169,05;253,94;525,31;267,27;272,05;153,57;562,72;57,57;497,78;6,91;132,66;106,39;19,13;47,88;83,66;6 032,53;5 135,61;5 849,98;9 494,78;1 767,23;44 942,13;5 371,38;2 574,28;5 919,15;19 656,76;8 269,35;5 690,52;6 999,88;4 727,35;39 447,40;7 883,88;2 882,23;4 753,43;0;590,22;15 905,97;4 630,50;400,98;1 021,53;5 630,63;6 652,07;2 314,11;69 776,12;3 647,61;178 207,00;127,87;5 200,32;2 950,66;11 746,34;11 629,00;43,97;45,75;52,46;47,63;195 631,02;101 982,77;369,8;136 589,52
27000000000;03.01.2019;97,37;118,31;100,11;35,79;78,27;53,56;19,07;152,56;34,2;41,79;44,47;76,2;42,91;477,91;219,84;0;324,02;169,65;243,84;512,54;254,02;271,41;154,59;549,9;58,49;481,49;6,95;134,73;98,17;17,14;44,16;80,83;5 838,89;4 959,31;5 644,80;14 182,67;2 594,47;53 913,89;9 167,96;3 939,99;8 544,97;27 040,18;12 509,67;7 912,72;10 338,50;7 209,06;50 859,50;10 769,75;4 038,77;6 909,46;0;1 125,70;21 093,19;7 006,82;571,11;1 458,04;7 223,40;8 553,95;2 791,36;81 913,40;4 743,77;251 509,84;184,96;7 476,93;5 772,93;17 548,27;17 213,60;44,02;45,77;52,17;47,66;249 717,52;124 370,27;734,99;178 785,52
27000000000;04.01.2019;95,32;115,54;96,75;35,35;87,08;52,52;18,35;148,93;33,82;42,07;44,13;76;42,42;391,91;209,76;0;480,13;182,47;244,6;508,24;297,46;274,24;151,03;546,65;58,62;472,48;6,89;139,59;100,34;17,57;41,16;83,89;6 026,74;5 139,22;5 831,41;14 224,15;2 813,28;58 161,40;11 086,60;4 216,05;9 680,83;30 632,58;15 002,60;9 007,78;11 808,08;8 084,31;53 660,60;12 045,71;5 156,68;7 990,31;0;796,5;27 631,29;8 244,49;607,47;1 326,63;6 987,50;9 732,93;3 099,40;84 312,56;5 221,11;291 598,07;220,78;8 753,79;5 373,77;20 625,87;17 332,92;44,17;46,19;50,31;48,2;241 551,55;117 172,79;392,31;174 934,55
27000000000;05.01.2019;93,36;118,87;96,16;35,69;80,39;56,37;18,83;143,85;33,67;43,84;45,9;75,9;42,35;407,46;216,88;0;384,32;185,06;240,83;471,13;242,4;270,87;152,41;546,42;58,5;467,33;6,9;136,26;101,38;18,19;39,22;82,53;5 842,32;4 973,04;5 646,64;14 813,71;2 953,54;61 814,13;12 513,33;5 689,33;9 958,48;33 146,57;17 430,73;10 919,57;14 358,76;9 552,36;58 688,90;13 488,48;4 747,03;7 467,18;0;977,87;35 056,49;9 776,76;713,71;2 019,69;8 202,96;10 160,02;3 441,05;87 486,69;6 207,91;345 330,10;239;9 913,70;4 646,00;24 521,28;18 337,00;44,17;46,13;51,79;48,16;246 576,72;122 517,42;553,97;176 895,55
27000000000;06.01.2019;91,56;118,05;97,31;37,17;75,89;53,21;18,51;148,02;33,78;42,69;46,5;77,1;42,07;364,87;219,36;0;411,93;182,38;246,57;456,32;236,92;275,27;148,98;548,22;58,28;465,85;6,9;120,28;99,3;18,03;39,03;81,26;5 866,15;4 992,02;5 667,15;14 872,13;3 809,17;63 563,13;13 085,25;5 777,90;10 121,77;39 296,60;20 186,24;12 763,97;15 078,36;9 408,88;66 016,20;13 855,81;5 809,94;7 939,86;0;912,93;38 958,39;10 565,03;762,98;2 510,90;7 003,19;12 389,58;3 694,97;90 532,22;6 761,81;404 649,69;380,15;10 410,44;5 113,72;25 763,76;18 262,33;44,18;46,08;51,64;47,73;249 414,69;119 023,96;890,01;160 288,39
27000000000;07.01.2019;90,82;111,97;95,83;36,83;79,3;57,22;17,43;147,17;35,33;42,69;44,53;79;42,73;344,35;222,03;0;415,81;183,01;247,29;473,55;303,84;276,68;155,5;552,79;55,85;455,45;6,91;123,55;100,24;18,22;39,63;79,97;5 859,94;4 988,43;5 677,17;13 396,03;2 651,98;56 076,43;9 364,47;3 895,63;8 368,06;32 625,20;14 489,18;9 290,93;10 788,17;7 399,51;53 304,20;10 916,60;4 342,17;6 470,37;0;809,85;27 152,30;6 989,59;572,79;1 031,35;5 791,08;8 288,47;2 797,87;83 495,29;5 019,18;301 159,98;209,53;8 014,34;4 595,34;18 330,84;17 030,00;44,13;46,1;51,66;48,22;208 011,13;98 524,38;589,18;130 154,75
27000000000;08.01.2019;88,42;103,78;94,05;35,42;74,2;53,63;17,78;143,91;36,28;41,61;44,07;77;41,62;349,31;208,45;324,2;349,11;166,13;243,62;407,23;296,36;279,92;156,11;552,08;55,87;457,95;6,89;117,07;95,51;17,39;42,76;76,88;5 575,89;4 740,82;5 407,77;18 137,45;3 281,25;64 047,47;10 726,47;5 263,74;9 886,10;34 338,31;13 723,69;9 817,56;13 051,15;9 344,42;53 780,40;13 274,73;4 452,67;8 036,14;136,49;795,24;32 211,91;8 321,09;604,54;1 136,38;6 909,80;9 229,60;2 784,85;95 096,84;5 270,74;338 782,41;210,25;9 783,42;6 564,81;20 628,59;19 575,00;44,11;45,82;51,85;48,24;246 637,03;119 823,07;378,62;179 037,19
27000000000;09.01.2019;85,52;102,4;94,21;34,12;71,48;51,05;17,7;143,64;35,83;42,22;44,07;77,5;42,2;310,06;193,53;314,35;307,78;180,3;238,47;366,95;292,7;278,51;156,15;552,81;58,22;452,8;6,89;117,42;96,06;15,97;37,16;77,57;5 508,55;4 682,42;5 333,33;18 939,01;3 158,07;61 593,46;9 494,23;5 855,66;11 127,86;31 743,71;13 243,13;9 646,80;13 177,06;9 190,10;54 374,90;13 402,39;5 299,52;8 005,32;120,94;940,66;32 184,74;7 694,74;595,5;1 007,64;7 091,17;9 547,39;2 585,80;84 864,54;5 137,17;303 709,94;227,12;9 244,25;6 895,99;21 146,01;19 800,50;44,41;46,01;51,82;48,25;267 516,13;126 103,20;514,73;206 528,63
27000000000;10.01.2019;86,1;97,66;94,57;34,64;73,16;55,49;17,66;148,01;36,6;43,54;44,44;76,2;42,46;326,5;207,51;0;363,06;183,55;234,9;433,76;293,26;267,15;157,73;523;56,72;455,36;6,7;125,23;84,02;17,13;36,95;74,55;5 652,04;4 808,81;5 472,33;23 506,10;4 192,55;63 412,10;11 429,58;6 310,61;11 525,02;34 852,46;13 891,63;10 720,73;14 599,15;10 102,46;62 913,00;15 286,25;6 057,13;9 514,28;0;710,28;39 076,22;9 246,92;708,47;1 163,28;8 455,22;10 516,27;4 223,12;92 815,71;5 695,39;355 286,78;621,91;14 560,65;6 203,77;23 735,56;22 676,00;44,42;46,39;52,48;48,07;308 444,63;134 674,06;715,95;230 807,94
