oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
64000000000;01.01.2019;125,33;151,52;86,8;42,09;87,82;54,9;27,91;188,38;38,92;53,86;24,72;160,5;65,2;815,98;241,68;0;494,61;241,16;461,47;0;354,63;437,07;362,98;676,11;75,37;660,66;6,6;0;115,08;33,53;42,49;86,61;7 668,84;6 552,71;7 900,21;3 415,80;254,47;5 611,63;741,05;797,42;968,04;3 064,88;1 136,58;842,71;929,61;632,47;3 347,30;1 199,53;853,49;1 295,48;0;191,53;1 654,20;483,01;0;161,54;408,99;291,52;143,57;8 683,86;480,25;29 450,00;0;853,57;276,84;3 180,17;3 063,00;43,96;45,15;53,85;56,1;121 139,95;84 938,00;3 955,98;1 255,10
64000000000;02.01.2019;121,2;138,57;99,22;43,61;84,94;57,44;26,63;185,18;37,86;58,87;26,87;160,3;52,18;591,66;222,35;0;496,07;240,1;426,57;710,9;351,94;427,8;353,05;665,52;72,89;624,79;6,56;0;116,73;30,49;42,7;90,1;7 729,43;6 582,01;7 887,60;6 486,17;636,54;12 934,02;2 167,92;1 844,71;2 715,44;7 399,13;2 567,61;1 970,05;2 140,39;1 354,11;5 817,60;3 082,39;1 408,33;2 372,14;0;439,16;3 928,51;1 401,78;44,86;338,91;1 038,29;837,77;367,48;21 765,61;1 169,45;64 574,50;0;1 907,82;1 007,06;7 035,04;5 730,43;44,32;45,24;53,86;55,09;160 927,23;104 899,91;4 606,38;4 212,74
64000000000;03.01.2019;117,14;143,88;94,12;39,46;86,07;55,24;27,14;181,78;38,79;55,93;25,77;159,8;55,8;471,28;217,65;0;457,33;221,4;424,27;422,58;331,87;436,05;349,53;621,24;71,53;565,74;6,55;0;107,18;28,76;40,42;93,5;7 078,21;6 020,24;7 252,21;7 880,48;840,85;17 016,88;2 550,80;2 190,68;3 342,27;8 144,90;2 909,93;2 245,91;2 376,77;1 733,29;8 293,50;3 970,19;1 805,54;2 882,50;0;518;5 317,72;1 210,71;130,2;468,57;1 462,88;1 218,40;697,44;25 354,98;1 852,97;111 884,00;0;2 218,21;916,62;7 978,29;6 850,77;44,41;45,31;53,73;54,6;171 472,41;104 454,58;6 814,03;4 697,95
64000000000;04.01.2019;111,96;143,22;96,03;39,72;83,74;54,98;27,22;191,15;39,35;63,34;25,55;154,4;64,06;310,34;193,79;0;367,92;215,89;378,51;437,2;325,67;428,8;351,03;595,19;70,12;554,06;6,61;0;112,32;33,94;40,36;87,31;6 917,61;5 867,99;7 060,43;8 751,73;1 174,36;17 220,75;3 213,76;2 476,86;3 842,46;9 510,13;3 562,18;2 734,94;2 878,41;2 156,41;16 857,50;3 762,52;3 535,97;3 905,29;0;891,98;7 958,21;2 459,33;174,62;478,92;1 789,19;1 364,71;1 041,38;33 583,06;2 499,92;142 764,03;0;2 576,16;990,5;9 161,15;7 238,71;44,49;45,37;53,8;55,17;181 660,53;113 913,29;6 067,67;6 752,17
64000000000;05.01.2019;118,84;143,98;102,23;39,91;85,04;60,53;27,55;201,36;37,98;60,85;24,12;152;57,67;421,36;222,88;0;335,92;211,97;378,15;438,66;326,87;431,9;354,14;602,73;72,65;558,27;6,47;0;106,35;28,05;43,33;84,73;6 947,34;5 885,48;7 078,41;8 269,50;1 010,88;17 095,21;3 641,52;2 616,73;3 898,99;10 624,42;4 523,52;3 178,32;3 516,75;2 440,94;9 913,30;4 477,17;2 084,64;3 100,56;0;1 107,45;8 754,41;2 107,06;196,21;498,75;1 578,01;1 335,44;868,65;25 752,46;2 623,86;170 095,59;0;3 145,39;1 057,61;10 221,14;7 394,28;44,48;45,37;53,79;55,02;179 553,34;112 504,07;5 835,19;4 208,21
64000000000;06.01.2019;119,18;148,85;95,88;42,37;87,22;56,11;27,32;199,16;38,17;53,91;24,66;153,6;63,11;330,71;225,65;0;366,19;216,28;402,19;379,28;326,71;433,52;350,7;513,95;71,46;570,61;6,4;0;102,78;30,32;40,8;87,74;6 814,45;5 783,08;6 943,78;7 761,11;968,25;17 720,35;3 616,90;2 688,29;3 973,44;13 034,84;5 523,76;3 543,08;4 171,42;2 369,82;9 484,80;3 820,41;2 712,29;3 249,75;0;832,42;7 602,91;1 978,77;198,43;582,36;1 444,98;1 339,79;1 303,89;31 871,33;2 679,39;169 262,50;0;3 392,32;1 261,87;11 153,36;7 019,09;44,5;45,33;53,74;56,12;181 029,20;111 158,35;6 489,90;2 591,80
64000000000;07.01.2019;119,23;148,98;94,6;43,5;82,72;55,42;26,79;193,39;38,28;54,22;27,33;155,9;54,41;251,35;211,34;0;438,85;221,3;412,9;399,63;340,87;440,8;354,64;612,79;71,8;569,28;6,47;0;104,52;28,18;42,22;81,39;6 981,53;5 933,79;7 127,85;6 700,50;893,31;17 104,35;3 039,63;2 462,49;3 351,44;11 760,47;4 730,45;3 180,29;3 385,41;2 072,00;8 541,90;4 273,07;3 251,72;3 236,64;0;651,41;6 367,26;1 512,40;201,4;476,55;1 501,51;1 183,07;760,36;27 107,42;2 387,10;146 249,00;0;3 028,60;940,11;8 811,76;6 405,00;44,43;45,37;53,68;54,61;180 842,42;106 566,16;5 827,11;5 133,74
64000000000;08.01.2019;99,68;134,26;95,66;41,56;93,21;57,21;27,05;186,74;38,49;57,57;24,7;150,6;60,39;288,27;199,31;0;376,01;214,76;401,21;395,66;320,55;437,16;350,24;608,32;70,15;547,09;6,55;0;100,58;29,08;40,22;78,69;6 810,42;5 781,53;6 937,45;10 795,50;1 258,60;16 716,34;3 516,56;3 113,29;5 265,21;11 896,22;4 491,20;3 364,50;3 531,56;2 383,97;12 030,90;4 616,75;3 371,49;3 886,30;0;703,59;7 947,09;1 648,72;191,37;552,86;2 147,76;1 878,11;994,34;36 969,63;2 687,52;177 086,55;0;3 793,47;1 337,09;10 472,04;7 060,25;44,5;45,42;53,64;55,52;193 369,52;119 093,29;6 811,29;4 915,96
64000000000;09.01.2019;82,13;140,59;94,8;43,81;72,65;45,95;27,35;174,73;36,84;44,74;26,97;151,1;61,15;263,9;195,42;0;433,46;209,9;370,52;378,76;303,06;425,79;353,44;582,51;70,22;548,57;6,55;0;97,86;28,68;40,49;78,22;6 733,69;5 717,07;6 865,27;13 395,33;996,41;18 929,97;3 137,95;3 135,81;4 733,06;15 845,92;9 965,78;4 724,38;7 639,12;3 444,90;18 178,60;4 474,08;3 267,47;4 425,92;0;681,3;8 242,04;2 219,84;230,86;705,35;2 313,55;2 460,74;1 028,95;34 428,71;2 881,45;187 825,42;0;3 059,06;1 044,89;10 732,77;7 293,54;45,11;46,02;53,65;55,36;199 633,44;111 228,22;7 363,52;7 799,95
64000000000;10.01.2019;116,44;138,96;95,77;39,23;74,91;50,83;26,88;182,79;39,45;47,78;27;154,8;60,17;256,16;178,85;0;396,28;211,14;356,32;386,57;310,04;439,96;352,34;582,35;71;539;6,45;0;103,79;28,73;49,77;82,53;6 778,16;5 749,19;6 925,94;8 935,30;1 711,99;16 624,82;3 148,07;3 167,06;4 547,05;16 071,32;10 560,33;4 122,45;7 447,51;2 944,08;19 526,20;4 980,41;3 668,79;4 575,82;0;772,83;8 329,15;2 690,84;168,78;584,86;2 435,73;1 510,03;1 448,63;30 902,62;3 556,84;182 791,84;0;3 499,78;1 643,08;11 638,09;7 465,66;45,21;46,03;53,71;55,5;204 038,19;118 158,95;5 943,66;7 908,48
