oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
4000000000;01.01.2019;91,28;121,46;71,1;32,05;75,24;46,98;23,49;193,25;23,34;42,95;22,41;104;55,38;650,79;223,62;0;289,76;195;326,91;619,95;201,2;296,94;210,56;586,01;56,89;505,79;5,56;102,46;108,17;19,85;34,2;81,39;5 897,52;5 033,29;5 993,94;9 579,84;1 560,37;27 213,12;6 135,52;1 792,26;5 530,03;10 262,81;4 212,06;5 223,67;2 803,96;2 832,10;27 444,60;4 779,49;3 749,31;4 538,24;0;632,56;12 162,32;2 537,07;179,98;862,17;2 142,24;2 389,17;1 100,35;50 204,18;3 238,91;130 184,43;121,14;4 503,53;1 558,30;11 743,35;11 955,77;40,86;42,67;52,42;49,83;356 363,78;176 390,23;1 706,60;36 854,58
4000000000;02.01.2019;87,2;112,94;70,32;30,79;72,82;45,53;23,25;189,58;23,07;46,87;22,51;102,3;54,65;454,68;189,51;0;343,04;189,73;324,15;618,33;184,27;310,9;206,86;570,69;57,29;491,05;5,58;119,24;102,3;20,8;29,59;77,49;5 916,74;5 053,05;5 995,14;22 066,12;4 471,53;69 662,03;15 556,73;5 549,67;15 607,84;23 927,21;10 539,30;13 174,84;7 524,51;8 385,97;63 399,90;12 645,65;7 913,10;12 661,65;0;1 754,49;31 853,83;7 635,15;503,5;2 317,43;6 109,07;7 760,99;3 121,57;124 706,25;8 434,24;346 034,22;434,81;12 957,55;4 419,85;32 056,49;30 733,18;40,84;42,73;51,85;49,35;533 440,44;260 108,88;2 710,27;66 151,78
4000000000;03.01.2019;81,93;113,19;69,31;29,7;75,54;43,82;22,94;190,69;23,04;47,71;24,71;98,5;53,62;355,65;161,08;0;369,73;174,67;305,15;597,93;161,6;303,6;198,65;502,91;56,96;472,98;5,59;95,85;96,62;18,11;28,34;74,38;5 782,41;4 935,49;5 842,63;34 573,84;7 913,76;100 829,77;31 361,28;10 194,68;27 381,82;31 388,29;14 253,45;17 109,72;10 412,82;12 286,83;83 269,50;19 059,87;12 125,62;21 119,95;0;3 936,87;46 109,29;13 780,00;720,59;3 872,33;7 527,34;11 626,12;5 875,24;160 594,90;12 005,50;485 775,19;559,17;19 754,73;7 151,16;43 799,48;42 938,83;41,01;43,49;52,34;49,5;611 296,13;320 814,84;3 360,79;103 556,67
4000000000;04.01.2019;81,85;103,77;70,52;29,28;72,79;42,02;22,67;190,04;23,21;44,48;24,8;97,2;52,17;310,35;130,76;410,78;344,73;181,08;296,14;589,62;159,73;294,77;199,94;500,83;56,15;471,37;5,59;98,68;93,41;19,56;27,96;72,17;5 703,66;4 865,46;5 741,02;38 297,68;8 020,11;108 444,02;47 461,29;10 907,25;30 751,24;36 928,00;17 155,51;20 121,64;12 852,37;13 883,85;96 044,40;23 249,28;14 678,18;27 841,20;216,57;4 937,60;72 775,08;15 837,61;950,92;4 655,52;8 824,07;14 985,85;6 719,68;186 112,15;14 140,51;560 459,34;760,73;24 278,64;7 516,08;51 560,62;42 662,03;40,87;43,63;51,62;49,62;687 155,00;369 091,53;3 160,45;140 631,92
4000000000;05.01.2019;82,22;105,25;71,3;29,28;68,27;40,24;22,72;184,31;22,96;43,11;24,58;97;52,09;327,98;138,52;399,02;341,8;180,61;297,91;530,02;158,54;292,98;198,41;511,4;55,88;473,48;5,6;94,98;95,56;18,81;28,73;70,11;5 612,82;4 786,74;5 644,04;39 422,57;8 037,60;112 307,69;33 023,13;11 887,38;33 048,78;42 275,78;20 537,70;23 253,00;15 573,83;15 453,40;112 173,30;25 613,36;14 007,79;26 058,99;265,84;4 599,60;82 767,33;17 418,25;842,77;5 479,74;10 177,33;13 721,09;6 641,54;190 895,10;15 504,58;639 167,55;795,29;25 259,71;9 248,39;56 408,76;43 775,29;40,9;42,75;51,04;50,21;674 774,50;339 375,16;3 523,75;132 333,66
4000000000;06.01.2019;78,28;109,4;72,1;29,33;77,29;39,98;22,62;183,41;22,4;43,71;24,27;97;53,74;345,23;171,46;379,56;342,6;189,01;304,81;564,13;156,21;298,85;200,65;497,53;55,62;467,01;5,6;98,18;93,01;19,81;28,25;74,5;5 704,11;4 866,33;5 729,48;38 672,64;8 578,95;114 707,94;32 185,41;11 247,01;34 945,68;48 071,73;27 458,31;26 993,55;17 211,69;16 816,48;129 301,20;22 919,91;14 715,20;21 355,58;309,59;4 616,79;88 243,70;18 815,57;1 073,64;6 522,80;8 177,51;14 096,63;7 576,43;177 906,76;18 876,83;739 599,00;780,5;26 503,90;8 868,85;64 566,10;45 418,34;40,89;42,76;51,52;49,82;614 514,06;297 822,34;2 598,17;101 232,44
4000000000;07.01.2019;81,22;104,06;69,63;28,95;76,64;42,26;22,83;182,65;22,3;44,15;23,97;96,4;51,81;347,66;171,8;385,69;367,43;183,63;300,79;583,32;160,68;308,65;197,43;475;55,37;471,13;5,63;93,63;92,86;18,96;29,1;73,84;5 720,27;4 883,68;5 759,57;32 214,15;6 838,20;102 192,57;31 195,32;9 305,39;26 395,66;38 913,30;19 706,24;21 622,26;12 863,71;13 060,02;106 212,00;20 333,50;12 074,76;18 447,13;186,05;3 526,59;64 805,68;13 201,48;761,89;4 397,11;7 147,81;12 735,54;6 362,73;167 587,24;13 974,36;566 298,47;561,04;22 734,21;7 994,60;48 566,72;38 258,99;40,88;42,76;51,65;49,75;561 993,19;273 864,38;1 718,89;99 924,14
4000000000;08.01.2019;79,99;98,78;69,92;28,58;68,89;44,33;22,3;178,14;21,9;43,19;23,76;95,3;51,45;297,26;149,09;406,24;350,67;175,13;290,31;484,42;156,75;320,94;196,52;392,7;56,4;461,33;5,65;92,26;89,72;19,21;29,64;71,29;5 494,12;4 685,02;5 513,58;43 681,36;8 683,13;106 358,83;38 375,55;12 300,09;35 968,11;40 460,56;18 294,15;23 102,86;14 866,38;17 065,66;114 794,10;26 589,07;14 364,16;25 257,94;211,08;3 779,05;77 066,13;13 476,75;731,45;4 486,32;8 331,90;14 627,69;9 434,37;188 954,42;14 637,34;603 591,10;1 116,46;32 694,43;9 569,39;56 441,68;48 533,13;40,98;43,67;52,42;49,98;594 041,94;316 932,16;2 511,64;127 408,61
4000000000;09.01.2019;78,92;95,26;70;27,76;66,59;41,71;21,73;179,57;21,66;42,95;23,56;95,8;52,23;276,38;146,8;406,1;345,92;184,2;277,72;435,74;152,44;292,51;197,77;511,18;55,71;448,71;5,65;98,13;86,14;16,2;27,83;67,3;5 404,17;4 608,87;5 446,22;44 054,91;8 586,89;108 631,19;182 701,46;11 933,92;36 930,86;36 666,29;16 938,71;22 257,57;15 179,94;17 806,13;108 777,90;26 939,24;16 497,21;30 164,00;134,85;4 450,75;78 360,86;12 803,15;959,58;5 402,63;10 061,57;13 036,13;6 587,52;188 357,31;13 883,74;577 625,29;751,37;33 012,09;9 854,16;63 327,40;51 772,19;41,12;43,9;52,31;49,99;568 538,44;302 035,50;3 320,52;154 941,66
4000000000;10.01.2019;75,91;98,24;70,71;28,23;67,71;40,78;22,16;177,07;22,23;43,45;23,76;94,1;51,48;289,15;147,5;369,65;350,21;190,51;293,18;484,59;150,36;290,13;192,66;395,7;55,46;462,77;5,6;95,62;85;18,23;27,56;66,01;5 479,88;4 675,90;5 478,65;50 471,31;9 188,20;112 487,33;199 255,77;14 343,40;41 382,00;39 713,45;19 901,24;25 127,04;15 881,16;18 016,97;125 356,90;32 096,60;17 371,39;32 038,57;208,44;4 300,63;84 180,67;14 700,06;753,91;6 406,78;11 841,94;14 759,67;10 365,06;194 835,21;16 158,91;627 422,07;1 710,78;39 268,36;10 332,21;75 880,01;62 217,20;41,02;42,71;53,36;49,98;569 229,75;289 888,09;3 984,24;161 208,63
