oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
1000000000;01.01.2019;73,13;82,09;44,32;29,57;69,15;42,72;25,11;156,44;27,33;29,73;22,34;76,7;44,19;398,91;170,36;0;0;157,04;295,76;375,39;239,28;238,93;175,41;461,24;57,36;481,74;6,65;111,87;88,58;16,85;32,27;60,5;4 816,62;4 152,89;4 895,32;5 091,30;1 085,53;28 007,49;2 553,42;1 090,31;2 848,08;3 189,03;2 087,49;1 434,72;1 306,26;2 615,59;14 449,70;5 291,03;3 707,24;2 496,94;0;0;4 638,83;1 402,37;211,57;399,69;1 587,49;1 591,24;633,87;26 886,55;1 390,64;51 785,00;41,97;2 440,75;1 045,56;4 525,19;8 621,45;40,32;43,79;49,85;46,19;198 337,02;88 123,48;476,03;32 515,74
1000000000;02.01.2019;64,52;73,99;42,7;28,7;66,87;42,82;24,76;151,5;26,89;32,81;22,04;73,7;42,75;328,9;159,92;0;441,23;148,26;260,14;307,03;234,02;247,78;175,29;448,96;57,85;472,94;6,65;112,78;81,06;13,96;29,65;66,98;4 746,08;4 097,63;4 838,45;15 262,46;3 182,69;75 269,10;7 455,13;4 050,77;8 034,40;6 396,23;6 071,04;3 210,36;3 004,49;7 073,18;34 181,50;14 835,00;6 688,75;6 224,31;0;276,8;12 162,18;4 090,12;448,03;788,59;4 193,59;3 720,23;1 592,63;52 508,78;3 282,16;125 182,50;114,02;7 171,21;3 243,89;12 500,28;19 530,34;40,34;43,87;49,54;46,22;298 628,84;141 410,95;766,65;55 430,76
1000000000;03.01.2019;71,11;70;43,03;26,99;64,25;40,73;23,54;144,71;25,84;32,74;22,35;72,4;42,25;288,76;160,59;0;331,95;143,98;242,7;276,02;233,45;233,68;166,93;451,8;58;454,28;6,65;110,86;80,88;13,48;28,77;63,96;4 480,88;3 860,64;4 569,43;14 122,28;3 471,61;82 157,94;11 264,74;4 442,77;9 629,96;8 324,25;7 324,00;4 290,55;3 515,22;9 567,13;38 835,50;19 316,88;6 962,14;6 827,43;0;421,61;18 806,28;5 079,37;703,4;1 016,81;4 896,59;5 569,29;1 812,69;63 586,30;3 943,05;149 441,00;164,91;8 546,17;2 733,63;12 114,81;22 407,40;40,26;43,51;48,22;46,03;332 234,34;153 593,05;661,78;72 421,82
1000000000;04.01.2019;73,95;71,94;43,06;26,98;62,84;41,01;23,12;144,23;25,48;30,32;24,34;72,7;42,73;260,31;154,69;0;412,03;147,89;241,97;263,18;190,85;180,61;166,18;469,81;55,86;451,91;6,68;110,52;76,18;12,73;29,08;63,36;4 492,15;3 876,18;4 572,33;15 587,94;3 859,91;92 818,24;14 486,36;5 255,49;11 070,67;9 300,40;8 243,67;4 845,10;4 977,87;10 280,04;44 012,70;23 320,48;7 930,71;8 198,27;0;412,58;22 767,56;5 885,04;899,09;1 416,30;7 775,04;6 580,49;1 766,35;72 182,24;4 624,62;191 122,00;214,55;10 579,59;4 287,94;15 748,77;23 655,57;40,54;44,02;48,98;46,34;340 170,47;153 081,36;789,72;87 804,11
1000000000;05.01.2019;66,11;70,44;42,99;27,31;62,72;41,33;22,16;143,35;25,95;30,29;24,33;72,7;42,48;285,47;154,45;0;410,03;148,22;233,27;260,36;201,09;211,97;167,06;483,44;55,89;446,08;6,61;110,6;75,86;13,32;28,22;53,03;4 501,50;3 882,89;4 594,90;17 423,85;4 217,40;90 796,26;16 972,43;5 261,18;10 840,67;10 481,58;9 381,61;5 474,80;5 448,33;10 969,03;49 147,70;20 807,48;7 848,78;7 877,02;0;438,77;25 337,53;6 712,86;848,45;1 292,13;6 831,69;6 777,96;1 948,98;70 096,56;5 289,77;203 390,00;204,99;10 756,79;4 148,85;15 686,68;22 187,40;40,44;44,07;44,44;46,42;338 655,63;155 852,66;732,21;86 634,19
1000000000;06.01.2019;73,8;74,67;43,62;27,58;62,71;41,43;23,06;145,15;26,71;30,44;26,69;73,8;42,88;281,64;158,48;0;412,52;148,18;237,99;285,87;222,74;224,73;168,28;483,51;55,75;461,83;6,43;111,91;76,86;13,45;29,47;54,04;4 605,79;3 970,55;4 696,54;14 477,56;4 260,03;90 826,06;17 865,97;5 458,25;10 332,43;10 465,37;11 635,59;6 220,24;6 808,98;12 620,53;53 053,80;23 512,23;8 019,63;7 819,03;0;423,38;29 986,77;6 227,98;778,39;1 334,34;6 077,82;7 053,18;1 982,12;70 959,33;5 710,49;249 456,50;272,83;11 275,20;4 094,62;17 200,99;20 955,40;40,45;43,82;48,96;46,82;345 551,78;172 066,03;1 292,83;82 887,72
1000000000;07.01.2019;79,06;68,51;41,59;27,35;62,37;39,91;22,44;150,9;26,4;30,73;26,12;74,4;41,99;179,07;85,14;0;406,04;145,86;249,85;326,04;220,31;226,42;165,1;458,29;55,91;451,34;6,48;111,63;74,27;13,84;31,63;53,89;4 607,64;3 974,13;4 687,47;11 690,53;3 742,21;88 723,60;13 583,94;4 508,88;9 574,13;9 767,89;10 312,03;5 424,67;5 457,55;9 920,68;47 423,40;23 015,68;13 839,50;16 791,99;0;322,06;23 582,47;4 042,58;542,28;1 066,28;4 967,39;6 342,85;1 938,76;65 401,74;4 846,46;212 615,00;196,03;10 420,34;3 419,91;14 930,86;19 404,60;40,52;44,07;49,96;46,93;340 331,63;165 532,38;1 103,04;77 210,51
1000000000;08.01.2019;73,68;65,72;42,16;27,23;62,4;42,09;22,78;150,66;26,45;30,02;25,97;76,2;42,95;185,58;128,77;0;420,4;143,54;244,49;280,32;199,7;219,42;168,74;458,59;54,29;441,79;6,43;96,48;73,85;13,35;26,02;55,79;4 536,18;3 909,99;4 633,81;16 061,80;3 846,46;86 273,61;13 574,01;5 783,28;12 460,96;8 949,54;7 650,44;5 527,00;5 544,33;10 289,56;42 239,10;24 654,22;12 286,25;9 540,50;0;302,57;34 289,39;4 022,74;572,17;1 087,53;6 657,47;6 427,86;2 077,62;75 863,90;4 648,61;206 021,30;251,83;10 742,83;4 112,06;14 943,67;22 607,48;40,47;44,05;49,26;46,75;333 516,97;149 443,81;611,48;81 319,69
1000000000;09.01.2019;66,06;61,29;42,92;25,78;60,93;40,39;22,9;150,79;26,18;31,2;26,12;75,9;42,74;160,26;85;0;420,29;147,17;239,76;218,46;188,53;190,74;166,83;360,41;54,2;430,55;6,59;109,54;72,57;12,54;25,56;53,07;4 384,15;3 778,29;4 446,68;20 089,19;4 151,52;86 532,13;15 130,43;6 152,52;12 316,27;8 667,30;7 658,86;5 385,37;6 319,55;9 668,36;40 682,00;24 178,48;18 687,52;21 172,19;0;421,13;28 679,43;4 560,76;711,4;1 129,21;8 059,46;5 993,46;2 959,34;71 660,16;4 660,53;199 010,00;233,33;12 627,58;4 876,55;19 571,14;23 985,00;40,44;43,95;49,93;46,8;327 072,22;126 042,41;911,05;105 606,97
1000000000;10.01.2019;78,42;66,08;43,4;25,42;59,35;41,12;22,46;145,58;26,7;31,27;26,64;75,9;43,13;204,41;123,01;0;397,98;145,5;233,48;245,76;194,43;178,66;167,3;443,39;54,4;431,68;6,58;109,38;72,88;13,59;27,41;53,03;4 417,54;3 805,87;4 500,75;16 545,15;4 575,11;86 942,18;16 784,10;6 683,26;12 724,63;10 009,23;8 892,83;5 988,68;6 775,90;10 440,94;43 985,60;26 025,23;11 330,53;12 547,56;0;437,07;31 782,08;6 942,37;871,38;1 262,08;9 339,93;6 294,85;2 260,64;74 477,82;5 095,34;226 015,30;275,69;12 782,09;4 163,89;18 758,03;24 577,31;40,52;44,03;47,55;46,78;333 645,38;123 995,02;883,55;115 762,46
