oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
10000000000;01.01.2019;88,84;125,47;48,04;33,4;65,57;43,56;29,38;187,01;69,4;65,28;37,19;131,9;60,88;516,91;228,21;0;0;228,67;427,47;690,94;286,13;340,18;205,84;642,73;57,25;526,43;5,78;136,75;90,81;21,02;30,06;73,5;6 501,07;5 590,10;6 764,37;3 148,62;175,79;7 472,71;917,9;414,86;1 551,01;1 740,39;1 042,79;1 170,12;554,43;378,05;3 120,90;1 240,97;979,41;1 300,14;0;0;1 979,84;244,02;30,64;144,01;363,79;655,15;236,78;13 001,09;675,92;19 545,00;62,29;799,88;299,13;3 313,00;2 147,00;41,59;43,96;46,29;49,64;190 836,19;101 768,91;2 143,36;798,8
10000000000;02.01.2019;85,06;105,29;48,62;33,29;78,7;47,69;28,81;178,35;57,45;63,34;33,26;125,8;59,18;427,45;217;0;393,15;221,03;422,94;681,58;277,54;343,34;202,41;623,9;56,81;505,23;5,65;135,03;91,79;19,2;29,87;77,26;6 381,12;5 487,95;6 612,31;7 895,77;773,28;24 267,56;4 963,12;1 510,27;4 586,74;4 415,30;3 653,54;3 092,86;4 815,17;1 774,12;8 631,70;4 950,96;2 277,35;3 596,94;0;217,06;6 319,33;707,79;62,07;355,07;1 297,10;2 146,75;887,93;38 115,74;2 098,34;70 072,00;231,44;2 644,60;925,46;10 410,17;7 358,37;41,58;43,96;46,43;48,22;288 947,59;171 470,63;3 191,24;1 251,40
10000000000;03.01.2019;77,09;100,62;53,34;31,17;60,37;38,44;28,61;181,16;57,38;65,11;32,03;116,5;56,11;325,78;207,46;0;261,42;206,06;349,79;559,59;249,79;342,02;199,79;605,11;56,15;477,94;5,61;134,03;88,5;17,39;31,53;83,27;5 870,48;5 027,57;6 067,70;11 439,35;1 270,27;31 674,86;7 866,24;3 133,31;8 043,27;4 832,88;4 476,60;4 051,04;9 559,47;2 602,03;11 425,50;8 884,17;3 769,76;5 029,12;0;500,53;11 105,20;1 522,91;214,71;601,24;1 764,01;2 755,07;1 268,68;47 379,18;3 187,43;103 442,50;411,8;4 194,08;1 647,79;14 980,27;10 356,35;41,63;44;46,29;48,56;346 170,63;196 477,34;3 856,16;1 763,69
10000000000;04.01.2019;78,5;88,29;49,19;31,7;72,96;33,8;29,97;184,27;55,54;62,6;34,99;117,4;53,96;313,61;203,15;0;342,86;206,34;349,4;575,06;241,27;340,86;199,77;600,65;55,87;472,5;5,58;129,55;84,98;24,76;30,66;80,71;5 952,72;5 108,50;6 176,99;14 066,23;1 653,56;34 214,87;10 778,44;2 732,88;12 016,55;5 726,59;5 418,07;4 803,68;6 999,91;3 233,27;12 649,60;11 624,65;4 326,69;5 954,55;0;480,19;13 111,30;1 732,38;144,11;680,18;2 009,40;3 293,19;1 548,49;50 683,39;3 641,06;122 048,65;622,18;6 191,47;2 167,46;17 202,70;12 169,94;41,6;44,01;46,36;48,51;369 715,13;209 356,70;3 910,26;3 029,90
10000000000;05.01.2019;76,42;83,54;49,2;34,17;65,13;36,56;28,56;186,02;53,33;61,45;33,24;111,3;55,35;307,83;202,56;0;342,61;211,74;345,31;504,73;238,43;341,53;200,67;601,67;55,82;473,92;5,49;135,15;86,77;17,3;33,65;82,44;5 802,82;4 984,26;5 999,72;14 980,99;1 975,14;33 712,66;10 545,70;4 078,60;11 641,27;6 705,37;7 034,44;5 615,61;4 510,08;3 536,86;16 462,70;11 792,86;4 652,01;6 029,11;0;567,92;13 423,63;1 857,20;265,26;824,11;2 287,87;3 707,38;1 715,85;52 881,64;3 972,73;137 474,50;609,52;6 678,66;2 317,45;20 084,70;12 025,41;42,15;44,56;47,07;48,2;377 942,84;215 713,92;4 444,20;2 405,80
10000000000;06.01.2019;74,76;109,58;48,87;33,53;69,89;42,86;28,91;188,16;53,75;62,57;35,76;119,2;58,24;311,17;205,6;0;356,84;216,74;367,04;531,38;250;341,86;201,59;634,9;56,07;478,58;5,46;134,86;85,75;20,67;34,28;78,17;5 980,77;5 134,05;6 203,59;12 245,19;1 672,27;34 217,30;9 129,83;3 150,28;6 912,84;6 245,71;7 991,50;6 694,61;4 723,86;3 488,60;17 426,30;8 578,65;4 464,88;5 569,21;0;407,12;13 550,76;1 614,81;237,46;869,82;1 856,35;3 674,30;1 453,31;50 351,87;4 261,27;157 774,00;485,61;6 483,83;1 792,17;20 371,69;10 976,43;42,17;44,59;47,01;48,05;359 706,25;200 406,03;3 646,78;1 773,04
10000000000;07.01.2019;76,31;96,38;52,92;33,58;69;45,59;28,78;189,99;52,4;62,24;35,6;121,3;58,22;304,96;203,37;0;297,49;219,22;375,14;521,49;255,16;339,98;200,21;630,69;55,59;480,07;5,48;135,52;86,17;17,48;29,56;80,02;5 937,98;5 088,43;6 145,26;11 116,85;1 421,06;32 066,01;7 342,94;2 603,70;5 815,57;5 391,49;6 139,67;5 257,86;6 484,22;2 870,21;12 431,00;7 165,52;4 097,12;5 458,75;0;372,6;9 147,95;1 201,26;203,94;611,28;1 735,79;3 011,60;1 200,25;46 351,80;3 500,73;130 843,00;390,48;5 186,47;1 346,72;16 066,74;9 815,88;42,16;44,59;46,97;48,19;336 788,03;184 383,17;3 338,93;2 072,64
10000000000;08.01.2019;80,34;76,12;49,33;37,89;68,49;34,66;28,4;187,09;47,66;63,94;35,36;116,4;53,69;273,8;198,76;0;350,05;209,54;340,03;497,83;242,87;340,35;200,23;547;55,85;465,33;5,53;127,9;93,1;25,91;33,56;76,1;5 807,01;4 982,32;6 016,13;14 682,06;2 289,60;33 165,75;10 667,86;5 156,05;13 192,66;5 329,95;5 539,98;5 323,79;7 802,11;3 290,86;15 048,70;14 947,10;6 387,12;6 682,30;0;407,57;13 632,05;1 660,21;364,74;662,49;2 355,43;3 411,24;1 867,48;52 775,92;3 814,37;137 412,00;624,35;6 805,83;2 083,87;18 926,25;17 712,30;42,18;44,59;47,04;48,73;366 665,81;196 210,97;3 819,52;3 184,64
10000000000;09.01.2019;66,3;86,82;49,34;38,57;64,49;33,94;28,65;186,98;46,66;63,85;36,06;115,3;52,74;279,77;173,99;0;353,77;202,39;314,43;492,94;236,25;344,67;201,42;596,67;55,73;451,01;5,49;125,37;86,98;15,91;32,74;73,79;5 754,51;4 932,29;5 982,79;18 056,99;2 359,55;35 110,99;10 665,44;4 283,77;13 239,32;4 900,70;6 096,55;4 852,21;8 959,95;2 965,14;13 433,80;15 680,23;6 454,50;8 412,55;0;682,99;20 531,42;2 540,24;122,88;801,04;2 226,07;3 820,46;1 549,61;50 471,29;3 903,12;126 745,03;828;7 394,04;2 610,16;19 013,21;18 040,45;42,21;44,58;47,09;47,83;387 422,66;192 277,66;2 792,88;4 626,21
10000000000;10.01.2019;77,99;85,15;49,56;37,38;65,07;36,09;29,4;181,17;46,96;60,94;36,23;116,2;53,92;264,59;175,49;0;352,11;202,43;334,69;395,69;218,06;347,08;203,84;526,09;55,78;457,09;5,42;126,75;86,88;16,35;30,46;77,97;5 623,27;4 820,35;5 823,54;17 362,65;2 266,97;34 915,67;11 219,55;4 964,37;13 019,19;5 159,58;6 781,09;5 399,79;9 820,50;3 460,90;15 149,70;14 815,93;7 399,04;9 559,28;0;720,16;19 215,24;2 420,65;210,18;1 175,32;2 690,78;3 591,01;2 034,95;55 044,97;3 941,53;136 981,64;896,64;8 492,66;2 346,54;21 497,74;16 638,71;42,21;44,59;47,11;48,18;407 193,34;203 074,13;4 120,86;3 292,72
