oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
71800000000;01.01.2019;83,58;102,63;64,21;32,7;82,5;49,82;23,23;179,73;26,9;28,49;25,17;82,6;50,43;452,8;230,56;0;384,25;182,86;306,98;586;226,6;305,03;213,02;470,73;61,12;531,84;6,58;129,8;87,13;20,38;37,33;85,85;5 696,52;4 892,49;5 720,56;8 948,82;1 402,63;23 351,02;5 513,76;1 639,89;4 106,43;13 183,06;4 895,15;6 719,34;3 194,98;3 104,46;23 995,60;7 391,90;6 449,70;4 045,87;0;532,56;9 548,82;1 683,33;312,74;634,08;2 228,34;2 401,05;1 234,30;41 035,79;2 676,24;117 332,34;119,78;3 409,98;1 408,32;7 946,51;10 181,98;42,96;45,66;50,85;51,9;345 325,94;174 864,73;195,11;23 631,39
71800000000;02.01.2019;84,5;97,9;66,2;33,51;85,05;48,38;23,12;173,53;27;30;24,98;81,6;50,66;383,96;212,07;0;398,74;179,5;303,19;546,45;248,96;306,28;210,65;490,61;60,42;517,28;6,92;135,01;89,33;22,21;38,47;97,03;5 662,13;4 862,65;5 665,28;20 237,92;3 712,88;64 719,88;17 164,39;5 191,62;11 152,79;35 270,59;12 724,30;17 402,26;10 131,63;10 986,92;53 565,50;19 701,17;10 688,91;9 629,81;0;1 593,34;26 480,20;6 343,91;722,36;1 001,50;6 331,30;9 142,75;3 277,01;102 345,89;7 298,77;277 156,73;452,52;9 551,70;4 240,92;21 047,31;24 293,97;42,93;45,58;50,86;51,62;584 056,31;313 756,84;227,54;42 242,33
71800000000;03.01.2019;82,05;95,59;66,09;32,75;80,18;48,87;23,36;180,1;27,43;32,93;24,91;80,3;51;335,9;193,19;0;380,58;176,46;294,43;502,01;222,23;317,51;206,57;479,06;59,42;505,82;6,66;125,02;85,36;17,62;40,3;91,25;5 536,45;4 749,77;5 538,46;25 841,59;4 857,51;80 149,63;22 363,26;6 535,76;15 749,69;46 092,00;17 681,98;21 897,59;15 073,07;15 088,32;71 433,30;24 385,29;12 609,37;12 551,69;0;2 395,57;29 393,12;9 303,87;984,5;1 605,29;8 201,25;11 856,25;4 433,01;129 299,46;9 279,98;422 790,49;521,07;13 066,26;5 633,33;26 856,63;28 352,47;42,89;45,47;50,37;51,83;614 525,06;327 562,06;347,78;52 507,78
71800000000;04.01.2019;80,89;97,07;65,84;32,55;84,73;49,49;23,06;183,99;27,48;32,98;24,86;79,8;49,91;320,8;190,72;0;363,82;191,62;288,43;469,25;214,69;316,12;206,85;472,24;59,97;501,2;6,57;127,74;86,97;16,76;39,5;90,15;5 492,94;4 713,16;5 485,43;29 548,62;5 654,73;87 883,58;26 260,98;8 038,71;18 189,94;54 360,84;21 709,04;25 494,04;18 201,39;19 270,07;81 912,50;29 041,06;13 050,63;14 298,18;0;3 332,94;34 023,03;12 346,59;1 303,87;1 942,66;9 415,43;13 582,80;5 090,79;147 500,48;10 946,50;520 772,16;787,19;15 060,88;6 321,82;31 561,21;31 224,90;42,93;45,81;47,78;52,68;637 327,19;337 057,22;360,86;56 738,42
71800000000;05.01.2019;85,81;96,97;66,47;32,9;80,76;51,31;22,72;178,63;27,78;31,82;24,72;79,4;49,31;306,96;185,41;317,67;387,06;185,07;284,25;484,31;206,07;319,83;208,63;451,09;59,99;499,17;6,56;133,94;85,76;17,93;38,7;87,76;5 519,37;4 735,70;5 504,05;28 791,46;7 101,75;90 777,88;29 789,41;8 855,77;18 965,85;62 611,96;26 933,41;27 764,98;21 640,71;21 050,59;94 981,80;31 725,36;15 316,53;15 556,14;230,98;3 239,56;50 904,24;14 366,40;1 305,85;2 621,29;9 732,17;15 319,72;6 578,18;150 999,53;12 613,69;603 010,90;764,87;16 716,99;7 559,72;35 870,89;30 963,11;42,91;45,59;48,24;52,99;709 566,31;371 209,22;393,19;62 814,88
71800000000;06.01.2019;81,58;104,72;67,41;33;81,8;50,05;23,07;188,99;27,35;31,23;24,7;82;48,76;303,06;190,67;0;393,04;184,48;285,22;508,96;229,22;320,36;209,84;467,14;59,8;499,4;6,47;132,28;84,92;17,3;36,69;87,65;5 592,61;4 795,28;5 594,65;30 272,80;7 911,74;95 149,10;32 167,25;9 980,23;18 850,11;73 017,06;32 322,93;31 267,18;23 972,24;21 045,83;102 502,00;34 716,37;19 077,34;15 405,00;0;2 884,27;58 063,55;15 113,90;1 463,48;2 596,25;9 542,42;16 064,30;6 701,78;146 580,40;14 819,10;697 776,63;1 037,74;18 176,87;7 499,27;38 541,03;32 290,95;42,92;45,84;50,64;53,19;627 447,56;338 336,31;316,72;58 214,03
71800000000;07.01.2019;82,58;93,87;66,57;32,79;84,09;50,95;22,29;183,49;27,52;30,56;24,62;82;49,29;318,57;195,13;0;390,29;184,64;285,52;473,63;219,8;317,7;202,7;484,42;59,74;499,94;6,42;128,22;85,72;19,18;37,35;84,09;5 514,34;4 730,60;5 524,25;27 524,27;5 700,96;80 943,54;24 850,09;7 663,97;15 345,05;59 417,16;23 081,56;26 018,71;16 018,39;17 726,45;84 178,40;29 236,07;14 451,05;12 878,42;0;2 096,33;44 134,48;9 380,12;1 032,47;1 960,13;8 654,16;13 213,02;4 536,81;141 322,15;11 257,74;558 084,97;711,02;15 323,44;6 524,21;29 170,92;28 597,24;42,93;45,69;50,58;53,4;576 942,13;310 622,72;343,75;55 009,79
71800000000;08.01.2019;85,1;90,38;66,86;31,74;85,03;49,66;23,46;188,3;26,98;31,52;24,75;82,7;49,7;307,77;185,69;0;391,56;184,88;269,13;470,35;207,59;318,78;204,81;466,23;59,62;496,26;6,49;131,73;82,8;18,92;36,57;85,54;5 507,66;4 722,65;5 527,95;31 264,86;6 665,91;84 978,62;27 703,63;8 914,29;19 071,14;60 423,69;24 051,37;28 639,40;19 928,22;21 763,10;86 186,40;35 439,09;12 702,71;15 809,59;0;2 689,85;47 258,45;10 006,92;1 075,77;1 816,89;10 377,91;14 995,06;5 750,47;156 996,54;11 513,51;606 956,20;721,05;17 972,41;6 922,88;31 596,12;32 940,23;42,82;45,62;51,04;52,41;708 976,25;373 804,41;277,99;59 313,81
71800000000;09.01.2019;82,6;90,97;65,93;31,59;85,15;49,32;23,72;187,93;26,98;30,29;24,79;83,2;49,81;283,96;170,21;0;382,73;179,36;270,18;409,74;206,39;316,13;196,21;436,94;59,28;482,72;6,52;132,43;82,44;15,94;35,33;79,67;5 359,74;4 592,90;5 374,34;31 515,52;5 966,55;89 827,58;22 991,10;8 097,22;18 304,13;57 371,65;21 651,47;26 600,65;20 213,92;22 177,67;80 521,60;33 678,48;12 872,93;19 014,37;0;2 492,71;46 956,67;8 993,20;1 080,95;1 992,39;11 009,33;14 731,49;6 546,74;150 394,41;10 819,91;551 603,26;686,41;17 398,41;6 612,01;31 125,82;34 032,59;43,01;45,59;50,49;52,76;744 562,25;368 018,81;393,02;68 673,31
71800000000;10.01.2019;81,62;88,46;65,79;32,46;86,7;53,47;23,78;186,02;26,72;30,48;26,8;82,6;50,33;283,61;180,15;0;390,58;177,69;260,22;418,03;222,66;314,31;196,19;448,51;59,25;482,78;6,51;131,82;80,93;16,56;36,57;81,85;5 374,18;4 605,87;5 397,43;32 482,94;6 418,27;90 580,07;25 251,51;8 755,02;18 209,52;61 365,59;26 406,04;26 834,49;21 308,08;21 779,05;87 624,60;35 731,88;12 965,31;17 698,37;0;2 606,88;54 460,49;10 869,54;1 081,10;2 385,43;10 282,57;15 878,53;6 004,14;172 191,69;12 082,84;595 861,52;774,03;18 738,78;6 379,13;33 622,19;34 619,53;43,07;45,62;51,04;52,8;913 023,31;465 949,41;512,93;77 933,81
71800000000;11.01.2019;82,24;88,91;66,61;33,28;85,42;50,65;23,29;180,5;26,61;31,84;28,13;81,7;49,69;283,51;179,95;0;378,85;182,88;253,7;433,17;221,05;313,24;198,82;440,15;58,55;494,01;6,3;133,25;82,67;20,02;38,19;77,57;5 387,32;4 615,03;5 393,52;34 014,90;7 496,84;95 405,58;29 032,20;9 489,78;19 220,73;66 244,76;31 726,78;29 854,49;22 884,30;22 457,19;98 496,10;38 911,51;14 345,97;19 205,76;0;3 616,70;62 493,32;15 695,81;1 356,80;3 059,46;12 164,59;17 144,84;7 234,22;169 213,50;16 256,26;702 972,99;972,45;20 286,74;7 291,86;37 505,15;35 097,50;43,01;45,71;50,08;52,7;848 456,44;414 657,50;424,42;75 623,94
71800000000;12.01.2019;85,04;96,83;66,53;32,83;87,5;50,02;23,05;180,23;26,66;32,06;27,98;81,6;49,24;284,1;185,26;326,85;375,88;184,53;280,51;475,46;217,75;316,32;199,49;488,37;58,64;498,44;6,24;129,98;85,25;17,81;39,61;86,3;5 495,61;4 710,64;5 494,46;35 565,19;9 347,64;94 631,86;39 074,05;11 805,66;24 584,13;84 892,87;36 768,60;36 223,43;27 137,95;27 387,04;113 861,40;47 397,39;16 487,07;18 650,86;361,22;5 000,37;72 327,69;17 577,72;1 738,72;3 007,73;13 266,31;19 300,84;7 260,62;184 190,10;17 020,00;855 435,09;1 074,38;25 699,06;9 316,15;42 937,60;37 058,86;42,9;45,71;34,69;52,7;783 573,63;405 352,31;432,01;71 047,20
