oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
17000000000;01.01.2019;69,77;94,16;64,73;36,41;75,06;42,11;24,62;154,11;30,5;37,28;27,89;72,7;42,09;460,83;183,71;0;0;158,75;312,74;414,92;258,91;293,21;190,18;507,74;57,5;478,17;6,47;118,07;81,01;19,71;32,8;76,77;5 246,55;4 500,05;5 207,23;5 787,50;1 047,58;23 172,91;2 193,94;1 157,54;4 378,63;7 290,65;3 178,17;2 491,11;2 173,87;3 268,04;17 430,90;6 729,69;4 171,73;2 621,65;0;0;6 760,10;1 204,96;191,39;381,45;1 759,37;1 571,04;855,51;31 780,07;1 673,28;72 712,00;53,89;3 262,91;881,61;4 960,05;8 606,10;40,68;44,02;49,58;46,3;236 590,13;178 779,69;150,95;36 832,62
17000000000;02.01.2019;71,24;96,43;61,98;32,44;75,51;41,91;24,24;154,07;30,5;38,42;27,91;73,4;41,74;394,13;184,69;0;376,4;157,05;299,92;441,93;229,28;295,92;188,51;513,63;56,57;481,56;6,41;120,14;82,29;21,97;34,95;69,79;5 261,94;4 515,30;5 245,15;16 377,99;3 140,24;74 190,67;10 319,60;4 497,08;13 120,06;21 216,22;10 742,41;7 998,05;8 041,67;11 471,07;50 527,00;21 865,98;8 243,32;7 159,88;0;611,4;20 980,55;4 860,07;544,37;1 529,93;5 589,46;5 310,41;2 901,26;87 132,04;5 481,01;248 881,00;203,83;9 975,62;3 450,14;15 867,58;21 962,00;40,64;44,12;49,57;46,13;409 079,81;352 491,47;127,09;83 887,93
17000000000;03.01.2019;68,52;89,19;61,49;32,19;75,61;41,42;24,05;155,65;30,31;36,73;28,06;73,4;42,1;333,73;163,06;0;417,56;155,57;285,54;390,27;237,57;296,37;185,98;517,41;55,3;461,45;6,24;121,28;79,65;21,85;33,29;69,45;5 176,66;4 443,73;5 166,48;20 949,93;3 991,07;89 047,41;13 181,29;5 652,87;15 470,19;26 586,70;13 586,99;9 837,76;10 600,31;14 191,93;58 057,20;27 261,43;9 409,76;9 210,32;0;608,33;34 789,58;6 798,24;815,44;1 516,64;7 070,56;7 432,55;3 824,73;107 756,62;6 660,63;314 920,39;241,72;13 157,22;4 139,26;19 719,69;25 682,98;40,72;44,12;41,85;46,03;481 782,03;398 776,16;164,22;113 943,85
17000000000;04.01.2019;69,94;87,01;62,01;32,48;75,23;41,92;23,23;148,24;30,07;36,13;27,65;73,3;42,06;305,95;168,13;335,37;400,92;158,9;275,56;439,65;199,56;285,75;186,82;520,21;55,59;451,36;6,11;120;77,03;19,45;31,67;65,68;5 193,72;4 456,94;5 181,61;24 439,92;4 419,76;93 742,12;16 083,95;6 405,88;17 187,18;30 356,33;16 054,49;11 452,86;11 782,84;16 230,27;68 067,90;30 217,52;10 004,58;10 218,48;152,85;738,34;47 939,88;9 708,50;673,02;3 192,13;8 763,56;8 050,36;4 194,18;119 227,98;7 889,89;374 044,35;297,87;16 375,10;5 764,98;24 823,00;26 807,67;40,9;44,47;49,27;46,5;489 671,03;391 495,50;260,22;126 582,13
17000000000;05.01.2019;66,62;91,11;62,42;32,18;75,92;42,43;22,12;147,68;30,12;35,82;28,04;73;42,24;304,14;162,73;356,17;433,87;162,19;279,86;404,57;207,87;297,82;186,65;504,31;55,26;445,27;6,49;119,64;76,86;19,67;31,91;73,01;5 207,46;4 471,56;5 180,88;25 607,09;5 169,50;96 945,14;18 817,01;7 331,00;18 457,60;34 327,08;19 369,43;13 294,03;13 821,82;18 300,12;75 723,50;32 812,60;10 646,64;10 362,83;139,64;792,22;48 907,45;10 128,21;877,1;3 387,52;7 630,82;8 897,57;4 758,47;123 443,92;9 654,87;400 717,58;429,39;17 543,24;5 281,43;26 265,10;28 883,70;40,94;44,48;45,06;46,67;507 596,94;419 140,03;364,66;130 270,03
17000000000;06.01.2019;65,21;93,85;62,37;32,52;76,37;43,92;23,56;152,76;30,66;35,37;28,49;75,6;41,38;292,74;168,75;425,38;428,71;164,93;289,1;423,49;208,48;299,31;187;515,12;55,25;446,08;6,31;119,76;76,34;19,2;31,91;70,51;5 275,15;4 526,54;5 254,79;26 677,46;5 757,79;99 736,62;20 314,73;7 408,22;17 895,91;36 447,16;24 494,19;14 951,57;15 859,39;19 023,99;82 553,00;34 999,60;11 669,74;10 494,78;141,66;844,19;48 101,32;10 300,13;802,4;3 145,20;8 491,47;9 254,71;4 911,87;119 017,59;11 025,38;489 634,99;497,2;18 262,10;6 052,52;28 488,66;28 455,44;40,85;44,47;49,49;46,65;514 128,94;434 066,84;94,57;120 826,81
17000000000;07.01.2019;67,12;86,61;61,48;32,41;73,32;41,15;23,57;148,42;29,88;37,88;28,31;75,2;40,04;309,52;165,07;0;430,5;165,57;292,81;417,12;238,02;293,48;184,87;520,39;54,91;445,4;6,1;115,62;75,09;17,69;30;63,3;5 240,77;4 500,11;5 227,43;21 999,30;4 517,13;86 704,63;15 039,44;6 122,56;15 796,85;32 719,69;18 156,75;12 048,77;11 358,49;14 709,91;68 967,80;35 569,02;9 458,64;8 945,24;0;694,96;33 708,15;6 408,25;650,8;1 675,03;7 277,31;7 277,84;3 704,40;105 223,57;8 776,78;404 277,00;322,43;16 616,14;4 860,12;22 726,68;23 906,25;40,95;44,45;49,26;46,69;460 093,81;405 561,44;279,15;105 212,64
17000000000;08.01.2019;76,69;81,17;61,56;31,91;72,94;42,16;24,35;144,81;30,34;35,93;28,14;75,9;42,05;279,04;159;0;429,98;160,99;274,56;429,56;205,4;296,84;185,27;488,15;55,08;439,67;6,18;117,06;74,64;18,49;31,48;59,11;5 230,66;4 488,98;5 220,53;23 594,31;4 895,45;90 880,79;15 603,23;8 197,22;17 963,48;29 942,99;15 081,41;12 976,01;12 139,92;17 345,44;70 036,40;35 648,05;10 446,58;10 376,92;0;601,5;41 916,22;6 420,84;612,46;2 478,74;7 456,38;8 278,69;4 552,50;121 098,10;7 665,34;392 923,50;336,53;18 188,62;5 638,29;24 689,20;25 354,73;40,93;44,44;49,31;46,53;487 115,19;390 575,97;436,05;122 418,06
17000000000;09.01.2019;76,01;78,44;61,02;30,82;70,87;42,02;24,03;146,19;30,69;34,93;28,17;75,9;41,94;236,25;145,6;0;364,97;152,91;248,88;377,29;204,48;236,57;184,05;432,26;54,74;429,25;6,21;117,67;74,49;16,35;30,32;59,46;4 910,83;4 207,95;4 902,71;21 450,01;4 896,93;93 658,05;14 932,40;7 700,22;18 240,88;27 947,74;14 648,95;12 183,48;12 343,75;16 760,25;66 191,60;37 153,34;11 753,11;10 964,95;0;677,87;45 919,27;9 090,31;659,4;2 448,38;11 952,82;8 400,03;5 716,33;124 439,56;7 195,58;357 792,27;364,03;18 747,36;6 089,26;25 564,17;26 099,70;40,9;44,46;49,32;46,5;471 726,63;297 251,06;179,39;146 006,39
17000000000;10.01.2019;75,54;78,1;61,75;30,87;72,31;42,67;24,26;146,64;30,68;35,68;29,23;75,6;42,05;236,31;149,31;0;329,74;154,96;265,5;386,73;196,54;294,75;182,94;477,39;54,23;428,78;6,21;118,03;73,45;16,34;29,88;67,43;4 986,51;4 269,40;4 974,78;23 844,49;5 714,08;95 305,08;17 166,46;8 999,02;21 160,53;31 470,35;17 043,71;13 497,94;13 512,66;17 235,06;74 329,20;41 162,98;13 528,82;11 727,96;0;851,31;53 128,14;9 960,67;615,78;2 595,07;8 263,82;8 628,59;5 302,61;126 895,35;8 795,57;394 757,67;411,29;21 523,98;7 155,76;30 581,32;31 083,16;40,88;44,44;49,53;46,69;492 405,75;304 229,28;229,85;151 718,31
