oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
49000000000;01.01.2019;69,82;93,56;77,01;34,7;72,28;39,98;23,06;151,04;26,03;31,72;31,62;71,2;42,3;433,18;184,71;0;406,15;160,35;303,91;453,75;210,22;277,03;195,92;487,69;51,7;467,86;6,84;0;76,12;22,98;36,71;77,79;5 409,43;4 618,85;5 261,94;3 390,04;618,7;11 123,80;2 167,54;667,9;2 111,95;4 449,23;1 668,82;1 358,94;1 046,64;1 384,10;9 463,70;4 215,05;1 992,73;1 377,49;0;93,58;4 013,29;850,16;78,75;314,9;763,86;870,57;413,42;16 886,70;870,97;44 529,00;0;1 739,27;386,71;2 969,34;4 302,00;41,41;44,67;53,43;46,52;134 912,63;100 437,66;573,18;12 921,20
49000000000;02.01.2019;72,78;89,24;77,54;34,69;73,29;40,79;22,84;148,37;26,71;30,4;31,73;71,9;42,08;395,4;182,77;0;368,6;153,13;277,95;461,04;250,6;277,19;191,95;546,41;50,6;461,65;6,84;109,9;77,53;22,53;35,69;79,09;5 335,50;4 548,94;5 210,31;7 533,40;1 779,04;31 216,59;5 013,18;1 761,29;5 542,06;11 281,75;5 050,22;4 005,08;3 265,82;4 815,21;21 898,20;10 193,64;3 631,12;4 010,74;0;244,53;11 440,20;3 795,35;224,18;455,79;2 159,84;2 875,91;1 123,34;42 112,56;2 595,15;126 435,00;113,09;4 388,49;1 477,70;8 012,82;10 108,00;41,39;44,7;53,01;46,37;230 658,36;225 424,11;1 398,32;38 404,60
49000000000;03.01.2019;72,2;87,06;74,18;34,51;72,38;42,07;22,09;142,02;26,69;32,29;30,97;70,1;41,65;309,16;160,53;0;389,12;157,33;251,72;459,94;251,12;270;190,62;493,71;50,24;441,94;6,5;107,57;74,68;22,71;33,62;78,15;5 244,69;4 474,30;5 117,24;9 582,66;2 353,02;40 197,21;6 685,03;2 414,96;7 644,45;13 773,81;6 783,40;4 758,29;4 662,34;6 172,53;25 819,80;13 341,61;4 399,02;5 558,98;0;221,49;16 682,55;6 210,46;231,48;594,49;2 605,16;3 983,32;1 718,46;48 167,37;3 514,36;173 963,00;162,88;6 457,03;1 848,66;9 961,20;12 167,25;41,4;44,72;53,57;46,47;261 593,30;242 518,95;1 305,41;47 014,10
49000000000;04.01.2019;65,59;85,17;79,66;35,26;72,11;39,83;21,73;144,39;26,63;33,82;30,99;69,9;42,4;290,36;167,57;0;379,34;154,46;234,67;204,95;211,88;268,52;187,94;487,47;50,28;433,77;6,27;111,58;73,68;20,85;30,96;73,71;4 882,10;4 152,14;4 735,16;11 849,22;2 774,50;43 434,78;7 848,77;3 160,14;8 892,20;16 021,86;8 229,94;5 937,64;5 413,52;7 377,84;30 391,80;15 567,78;5 137,19;6 823,35;0;426,15;21 718,09;9 579,51;668,85;2 222,04;2 926,22;4 801,22;2 135,68;53 976,01;4 302,09;224 149,00;194,28;8 219,93;2 202,48;13 296,34;13 991,50;41,52;44,84;53,66;46,98;276 353,81;241 523,31;1 179,40;43 432,28
49000000000;05.01.2019;64,43;87,82;78,09;35,58;71,27;41,1;21,2;144,95;25,77;30,2;31,09;69,9;42,07;269,23;168,67;0;385,25;161,21;239,41;433,72;194,02;268,37;189,15;483,23;50,66;431,73;6,44;109,98;73,43;21,41;31,79;65,25;5 209,12;4 437,19;5 063,86;12 178,15;2 887,10;42 660,08;8 538,51;3 268,31;8 425,81;17 935,90;9 162,05;6 887,04;5 275,59;7 918,57;32 899,70;16 563,11;5 380,83;6 240,58;0;403,78;25 197,06;10 821,11;362,23;2 067,57;3 162,10;4 915,34;2 292,46;55 235,47;4 773,94;251 945,00;218,74;8 829,28;2 163,01;13 576,83;12 771,50;41,5;44,85;53,58;47,07;278 212,19;241 954,45;1 323,39;45 238,47
49000000000;06.01.2019;64,99;95,59;74,81;36,2;72,65;40,67;21,24;146,75;26,32;33,68;31,59;70,6;41,95;285,26;167,49;0;410,57;163,78;254,56;464,94;225,68;272,2;189,96;496,99;50,47;433,38;6,36;115,54;73,56;20,69;31,54;65,89;5 304,90;4 526,15;5 175,07;12 033,37;3 280,46;43 483,39;8 365,04;3 475,17;8 155,89;19 936,09;11 228,92;7 841,27;6 552,13;7 764,01;33 704,80;16 530,88;5 923,03;6 405,40;0;416,42;24 939,85;8 549,18;319,63;984,91;2 876,48;5 024,77;2 197,77;51 782,58;5 214,48;288 083,00;212,99;8 579,61;2 404,01;13 753,88;11 461,00;41,45;44,88;53,52;47,11;262 024,30;248 876,67;1 613,81;42 536,01
49000000000;07.01.2019;65,42;82,69;74,26;34,76;70,25;40,87;21,34;143,53;25,48;33,45;32,32;70,3;41,38;283,44;172,53;0;384,47;160,06;241,86;426,37;236,44;275,71;187,93;491,47;49,6;427,25;6,14;108;72,16;21,7;31,87;75,04;5 164,95;4 402,89;5 044,74;10 894,85;2 626,87;37 752,91;6 984,09;2 805,15;6 594,72;16 231,76;7 910,42;5 960,02;5 060,00;5 671,72;28 427,30;15 983,43;4 597,52;5 117,44;0;320,21;19 677,82;6 340,75;299,46;1 255,63;2 547,90;4 062,22;1 701,06;46 975,30;3 929,98;227 047,00;178,43;8 155,27;1 550,06;11 211,85;11 710,50;41,46;44,85;53,59;47,08;241 672,41;220 799,23;1 262,55;38 704,03
49000000000;08.01.2019;69,24;76,39;78,02;35,22;68,19;41,27;21,2;150,67;25,67;33,98;32,66;69,2;42,08;259,92;153,87;0;369,43;155,07;234,87;354,39;219,98;275,87;188,53;479,15;50,88;413,67;6,12;107,45;70,07;20,9;30,89;71,71;5 061,05;4 307,26;4 920,68;12 243,09;2 832,56;39 170,16;6 397,20;3 572,09;8 045,33;17 207,91;7 349,05;6 734,15;5 954,67;6 869,24;30 152,90;16 707,82;4 644,15;6 552,93;0;327,09;23 221,07;6 836,84;468,71;1 340,88;2 938,19;4 607,90;2 048,47;55 457,38;4 161,78;239 110,00;185,81;8 600,54;2 089,40;11 685,78;13 530,00;41,51;44,83;53,73;46,97;261 425,55;220 254,16;1 342,95;45 828,52
49000000000;09.01.2019;66,24;74,25;72,16;35,53;69,03;40,49;21,08;144,27;25,8;36,02;32,54;69,6;42,06;230,57;146,96;0;314,1;147,48;216,23;349,76;206,21;273,88;187,6;453,29;50;408,28;6,17;110,68;71,52;18,45;28,71;64,35;4 853,38;4 128,26;4 748,97;11 955,56;2 698,41;40 893,31;5 944,66;3 551,33;8 986,77;15 644,75;6 586,10;6 789,06;5 412,31;6 631,24;29 008,50;18 063,04;5 852,57;7 305,12;0;275,24;23 068,95;7 758,20;312,7;2 117,30;3 383,48;4 491,89;2 519,12;54 211,02;4 073,92;217 758,00;181,69;8 850,00;2 523,04;13 193,14;15 718,50;41,45;44,74;53,67;47,06;237 219,30;147 887,23;712,86;43 491,24
49000000000;10.01.2019;64,94;74,67;73,14;34,75;69,63;41,67;22,49;147,08;26,83;36,53;32,53;69,6;41,24;233,57;149,24;0;387,18;156,14;227,17;364,89;187,42;271,48;184,43;467,83;50,08;409,9;6,22;105,72;71,28;19,25;29,05;71,86;5 036,39;4 291,44;4 919,22;14 901,53;3 086,45;44 078,64;7 013,79;3 859,44;9 490,27;16 412,35;7 732,43;7 571,07;6 156,79;8 430,35;34 937,70;21 824,92;5 934,14;7 816,41;0;378,77;25 955,49;8 439,50;485,31;2 461,71;3 849,43;4 997,65;2 552,74;55 857,10;5 071,37;252 625,00;273,1;10 423,11;2 471,61;16 389,77;15 830,00;41,47;44,74;53,73;46,91;262 129,05;160 910,69;347,98;46 083,34
