oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
94000000000;01.01.2019;68,63;85,14;56,44;28,07;60,86;38,38;23,99;177,89;27,36;34,02;25,28;77,3;37,78;437,19;181,89;0;375,12;163,45;254,14;448,14;208,88;239;163,69;477,03;44,72;476,59;6,4;107,85;88,46;14,12;32,5;71,68;4 963,17;4 253,39;5 006,34;6 089,63;1 526,51;26 713,89;5 533,17;1 636,30;4 498,10;4 128,34;2 816,40;3 554,80;1 554,59;2 548,08;19 154,40;7 649,88;4 365,61;3 243,57;0;138,06;9 380,74;2 935,23;146,74;725,92;2 200,82;2 279,59;819,45;49 534,90;2 475,42;80 112,50;74,43;3 424,83;1 514,41;7 235,64;12 154,58;40,52;43,77;50,52;45,97;382 520,41;126 110,05;254,24;23 841,41
94000000000;02.01.2019;66,59;83,08;54,46;27,6;58,74;41,56;23,06;166,46;26,77;34,03;24,89;73,9;41,1;351,41;176,12;0;325,18;163,68;257,16;406,92;209,67;234,89;162,87;468,22;44,85;461,8;5,84;108,22;81,35;13,77;30,19;66,8;4 750,42;4 070,59;4 774,00;14 140,30;3 594,12;67 707,86;13 784,04;4 670,36;10 442,00;9 552,23;7 826,20;7 541,36;4 040,23;6 843,98;44 719,80;16 049,65;7 289,55;7 735,41;0;472,05;22 896,73;8 663,41;373,18;1 432,45;5 494,55;6 429,18;2 279,15;108 125,49;6 238,02;235 931,50;202,44;7 780,82;4 088,31;15 847,40;27 444,01;40,55;43,83;48,8;45,78;567 097,88;201 686,55;77,04;44 565,44
94000000000;03.01.2019;64,76;76,76;54,19;27,1;57,91;39,76;22,69;168,43;26,23;37,1;24,62;71,1;40,44;307,48;161,76;0;348,1;156,81;251,99;376,96;176,79;238,41;160,8;458,34;44,63;457,06;6,4;110,81;80,37;12,97;31,28;66,57;4 701,64;4 029,34;4 711,50;18 754,85;4 766,64;77 694,70;17 474,79;5 631,60;13 774,01;11 173,09;8 732,83;9 016,08;4 850,25;8 913,01;54 474,80;18 036,98;8 289,00;9 978,39;0;546,13;34 390,74;10 618,52;478,85;1 872,73;6 132,76;8 277,07;2 887,72;118 956,10;7 349,75;237 489,50;288,65;10 019,43;4 763,45;19 119,00;29 137,25;40,54;43,54;50,16;45,78;606 558,56;221 199,28;82,03;64 070,26
94000000000;04.01.2019;66,12;77,32;54,01;27,32;56,99;40,68;22,13;163,95;27,24;34,82;24,38;71,8;41,09;287,43;152,94;0;351,18;158,79;245,06;395,85;196,85;229,77;159,36;439,38;44,14;438,77;6,23;110,12;77,56;12,17;29;65,84;4 689,93;4 019,25;4 695,80;19 907,45;5 404,87;87 163,16;21 261,87;6 663,43;15 384,44;12 276,33;9 570,89;9 565,66;5 863,69;10 515,63;58 616,40;21 510,38;8 741,24;11 656,37;0;718,55;42 752,25;12 921,14;546,64;1 957,29;7 202,63;8 457,14;4 181,38;128 163,98;9 950,89;308 456,00;369,16;12 812,12;5 964,31;23 940,19;32 181,71;40,75;44,28;50,48;46,12;650 775,13;222 137,70;143,67;74 425,17
94000000000;05.01.2019;65,02;82,14;54,37;27,25;57,4;38,55;21,73;165,98;27,31;34,69;26,07;71;40,96;282,35;149,7;0;361,67;159,87;237,25;397,18;182,96;239,73;154,93;454,76;44,44;452,94;6,24;108,6;78,44;12,69;28,33;66,25;4 720,51;4 047,52;4 733,74;19 878,20;5 203,64;82 891,90;21 336,14;6 899,34;15 991,32;13 339,81;11 309,23;9 851,96;6 217,63;9 631,38;63 853,80;21 948,74;9 457,90;12 546,11;0;681,28;44 834,43;14 643,42;574,54;2 370,84;6 630,15;9 672,90;3 505,38;128 247,21;9 326,12;330 189,50;364,27;12 941,42;5 550,58;23 534,50;30 925,81;41,02;44,41;50,42;46,35;652 997,81;226 818,16;348,39;77 159,32
94000000000;06.01.2019;65,98;79,77;54,93;27,53;55,21;38,04;23,31;156,75;28,98;39,31;25,38;72,2;41,11;290,96;166,41;0;376,26;162,03;244,74;403,67;217,38;240,3;158,67;440,21;44,34;451,13;6,45;107,92;74,62;13,21;28,5;66,37;4 804,60;4 119,68;4 809,36;18 309,94;5 883,55;86 070,24;24 495,74;7 869,74;15 790,72;14 226,35;14 934,20;9 912,44;6 034,26;9 639,85;70 518,20;23 121,00;9 864,39;10 582,15;0;659,33;48 819,67;13 397,64;615,96;2 115,91;6 645,76;9 468,10;4 234,45;133 418,71;10 964,02;346 298,50;376,12;14 127,28;5 621,46;24 484,47;31 489,74;40,91;44,36;49,43;46,35;654 206,88;227 853,41;219,37;74 377,53
94000000000;07.01.2019;64,97;74,17;54,07;27,17;54,79;39,74;23,28;157,91;28,97;35,11;26,4;72,7;40,42;274,78;160,79;0;356,08;156,02;257,59;486,72;205,81;240,03;159,09;459,09;44,05;449,26;6,51;108,3;74,05;12,35;28,06;61,14;4 867,92;4 174,07;4 879,93;18 244,98;4 916,33;75 752,36;22 056,88;7 237,42;14 320,12;12 739,90;11 283,78;8 422,12;5 688,07;9 143,14;62 635,50;25 476,15;8 888,60;9 693,93;0;532,64;40 586,60;9 411,41;423,59;1 611,57;6 508,43;8 600,91;3 355,33;126 300,51;8 918,80;302 481,00;276,25;13 399,31;5 033,34;21 003,89;27 892,18;41;44,08;50,2;46,4;633 807,75;220 871,17;221,14;70 941,31
94000000000;08.01.2019;66,27;67,42;53,98;26,78;57,63;38,05;22,73;162,33;28,4;35,52;26,44;74;41,07;276,62;149,91;0;356,91;160,42;239,95;379,45;212,13;229,01;158,79;450,04;44,15;450,88;6,33;104,99;71,28;12,51;27,16;66,08;4 692,19;4 022,50;4 717,97;21 923,98;6 065,20;82 572,17;22 622,97;8 429,44;20 022,97;13 550,81;10 770,64;9 626,44;6 119,19;10 506,49;63 076,10;28 258,65;8 711,55;12 722,59;0;641,98;42 607,47;10 897,97;463,98;1 388,45;8 312,06;8 958,11;3 952,20;136 020,48;8 572,86;334 478,50;344,29;17 502,06;6 447,36;24 395,63;32 839,18;41,05;44,42;50,24;46,51;627 734,63;211 479,80;157,69;82 249,22
94000000000;09.01.2019;65,55;70,17;53,08;26,26;53,61;38,99;22,43;157,37;28,88;34,74;27,57;74,9;39,29;221,77;139,12;0;302,76;155,22;232,07;301,28;200,05;237,53;158,85;436,81;43,73;436,57;6,51;108,07;72,15;13,94;29,67;58,2;4 465,39;3 821,42;4 493,31;21 781,29;5 223,54;86 567,66;18 862,44;7 978,95;18 514,79;13 389,34;9 831,71;8 662,69;6 621,58;10 122,55;54 123,00;35 508,52;11 634,96;14 382,49;0;967,66;44 392,37;10 838,20;446,49;1 659,06;7 554,15;9 244,01;4 235,97;131 748,61;8 063,96;302 764,00;366,93;15 033,50;5 925,72;24 602,94;35 188,23;40,95;44,52;50,15;46,5;619 780,25;186 342,91;198,34;92 881,77
94000000000;10.01.2019;65,42;69,39;54;28,09;58,33;38,19;22,87;164,54;29,44;37,99;28,14;73,6;40,59;219,82;135,4;0;327,17;157,93;224,25;417,1;177,57;238,88;158,88;455,24;44,13;445,12;6,47;107,06;70,25;11,96;27,78;59,15;4 706,45;4 029,34;4 735,03;24 424,84;6 069,39;87 442,78;19 434,72;8 663,15;20 929,83;14 482,44;12 144,64;9 938,39;7 206,09;10 731,01;67 018,00;35 226,22;13 488,42;17 921,49;0;789,88;49 925,61;16 504,65;544,77;2 205,63;8 089,98;8 924,48;4 147,34;131 513,21;8 968,20;348 679,50;419,42;17 681,57;6 861,80;29 336,14;38 967,87;41,12;44,58;50,96;46,57;662 245,75;203 728,50;261,26;106 116,31
