oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
18000000000;01.01.2019;64,52;101,05;58,77;30,14;61,75;40,49;24,26;162,67;22,83;27,33;29,2;71;43,19;409,3;196,63;0;403,33;148,08;282,33;425,97;260,32;275,38;190,66;457,17;55,24;460,27;6,5;101,46;82,39;11,88;35,64;63,02;5 081,52;4 360,68;5 074,67;7 899,01;1 851,36;31 564,54;4 375,99;2 275,31;6 257,18;15 504,43;3 452,01;5 460,37;4 442,51;5 702,60;27 281,30;10 333,86;6 028,54;4 135,62;0;192,85;12 023,71;2 437,31;301,61;505,11;1 907,83;1 701,71;1 138,29;40 810,28;2 548,89;72 283,00;109,46;3 989,14;4 449,47;9 118,31;14 175,92;41,36;45,19;48,77;45,02;379 882,81;138 979,27;603,62;51 373,11
18000000000;02.01.2019;65,05;94,57;59,72;29,63;58,92;40,57;24,38;159,35;22,48;28,04;29,36;71,2;43,19;336,93;180,2;0;329,97;145,38;266,71;382,85;252,66;262,54;187,03;449,63;53,88;455,14;6,6;97,21;81,96;11,99;33,05;68,49;4 859,72;4 163,37;4 853,51;21 234,62;6 544,69;93 984,38;15 430,21;7 499,66;16 166,22;45 276,44;10 325,29;16 106,05;14 866,00;20 143,18;61 950,80;28 901,30;12 188,48;11 162,08;0;813,81;32 947,11;9 939,17;709,77;1 157,87;6 505,78;5 929,78;3 871,29;111 180,43;7 580,46;238 524,50;446,93;11 524,02;9 584,94;26 500,87;36 333,30;41,28;45,22;48,56;44,71;621 323,75;255 658,83;923,91;102 785,27
18000000000;03.01.2019;59,74;87,61;59,56;29,28;59,38;41,92;24,02;162,67;22,3;26,85;29,25;69,5;43,28;240,47;160,72;0;333,07;124,35;261,43;399,32;246,13;265,66;183,42;410,21;53,51;440,52;6,59;97,25;79,16;13,57;30,9;67,28;4 774,74;4 086,75;4 763,84;31 590,15;8 254,12;114 758,03;20 365,18;10 000,21;20 535,05;57 059,88;12 932,84;20 076,11;19 079,26;26 463,46;80 157,50;36 841,56;21 960,76;15 786,56;0;1 236,13;49 288,91;13 685,08;854,48;1 827,12;7 285,39;7 677,02;6 042,00;144 396,22;9 997,61;319 849,00;653,49;15 817,38;12 439,50;34 755,28;43 889,03;41,23;45,22;49,53;44,73;755 811,25;292 186,78;1 078,67;141 692,83
18000000000;04.01.2019;60,55;91,39;62,62;29,18;59,78;40,13;23,49;164,93;22,12;27,31;28,78;68,8;43,04;246,21;155,69;0;322,59;136,19;248,86;418,03;231,36;256,82;184,48;382,07;54,31;437,18;6,56;97,37;78,41;13,71;29,47;65,97;4 832,15;4 130,73;4 789,09;35 468,42;10 030,91;123 284,50;24 837,20;12 602,79;23 500,41;68 738,49;16 532,16;24 126,60;23 050,96;31 477,61;94 479,70;42 496,97;22 518,02;17 418,29;0;1 446,74;60 217,85;20 337,12;874,73;1 864,10;8 775,62;8 922,66;8 900,72;154 562,19;11 519,05;379 202,00;838,13;19 524,18;13 639,02;42 130,30;47 639,83;41,81;45,67;49,23;45,24;747 140,56;289 560,22;1 026,43;151 649,31
18000000000;05.01.2019;59,29;88;63,66;29,39;60,5;41,52;23,08;166,38;23,61;25,88;28,89;67,7;42,76;249,44;159,43;0;337,01;157,76;238,82;385,93;204,78;258,84;185,13;381,24;54,3;438,19;6,51;99,43;79,43;12,28;29,64;65,48;4 850,63;4 151,11;4 793,57;37 293,22;10 156,39;126 513,01;28 940,81;14 596,67;23 804,80;77 132,89;17 915,75;27 191,59;24 755,60;33 174,56;104 838,00;46 808,71;25 796,86;18 637,12;0;1 197,36;64 670,08;22 101,94;1 295,38;3 014,79;9 191,61;9 572,39;9 758,66;156 471,84;12 908,24;455 208,00;991,18;20 364,53;18 126,17;45 091,31;46 731,70;41,76;45,36;49,24;45,39;758 105,94;306 816,44;1 407,36;159 825,84
18000000000;06.01.2019;60,55;94,64;62,64;29,16;60,98;40,6;23,15;168,92;22,2;27,6;29,05;68;42,91;256,17;163,58;0;343,91;157,82;251,45;386,48;227,77;269,43;188,23;394,05;54,71;441,99;6,37;97,93;77,99;11,95;29,56;67,68;4 894,74;4 189,77;4 840,85;42 809,42;11 235,04;130 365,59;31 655,58;16 341,74;24 677,29;88 336,43;25 311,36;31 080,22;29 338,52;35 042,11;126 270,20;49 839,06;40 833,17;21 667,48;0;1 209,45;68 410,78;21 854,76;1 371,80;2 430,37;8 373,01;10 514,72;8 984,32;160 223,88;15 699,44;624 683,00;950,12;23 410,76;20 836,42;50 874,45;50 125,54;41,72;45,7;48,76;45,24;825 950,31;323 606,31;1 769,46;146 443,44
18000000000;07.01.2019;58,49;86,91;60,5;28,81;59,87;41,01;22,91;164,84;21,88;25,86;28,62;69,3;42,6;286,8;167,83;0;362,01;149,35;249,25;371,48;207,25;272,86;187,96;417,23;53,96;440,47;6,38;97,49;78,02;12,27;30,17;64,37;4 850,85;4 151,58;4 817,83;30 579,26;8 326,57;108 583,59;20 645,51;10 047,61;19 208,13;70 891,03;15 743,49;23 886,46;19 232,90;26 454,48;89 192,20;38 335,64;14 627,29;12 988,03;0;914,49;61 994,33;16 235,73;962;2 456,79;6 014,40;7 249,63;5 174,77;126 797,46;10 712,12;417 822,02;497,76;17 242,94;14 560,89;34 757,95;39 165,13;41,82;45,82;48,6;45,68;705 713,06;284 494,34;1 356,60;135 009,02
18000000000;08.01.2019;57,05;81,36;60,83;28,4;58,37;39,56;23,31;161,12;21,86;26,02;28,74;68,5;42,92;222,28;157,16;0;344,77;144,18;241,96;343,46;224,98;271,1;188,17;383,2;53,7;429,63;6,6;92,08;77,06;12;29,77;63,48;4 730,93;4 049,07;4 697,25;47 245,29;9 305,36;120 055,10;25 397,03;13 991,08;25 470,10;73 858,37;15 189,05;27 544,33;26 300,07;35 055,92;94 702,90;48 101,76;20 124,94;17 531,98;0;1 049,10;80 057,33;15 209,54;1 003,56;1 690,91;8 723,87;9 670,64;8 137,20;172 390,91;12 203,49;402 584,50;816,86;21 992,61;17 022,88;41 577,13;51 203,67;41,88;45,81;49,1;45,28;807 872,44;318 701,25;1 529,17;167 220,53
18000000000;09.01.2019;56,04;78,79;60,35;27,38;57,23;39,76;23,5;165,17;21,83;25,9;28,84;69,4;42,77;207,67;152,39;0;312,6;142,63;243,08;396,86;226,09;251,6;178,12;393,42;53,54;425,28;6,55;93,47;76,16;11,3;27,18;59,22;4 729,00;4 045,73;4 706,93;46 270,93;12 057,45;125 252,31;25 270,48;14 384,60;26 285,11;70 294,19;15 234,47;27 928,32;27 380,54;35 748,72;95 839,30;52 023,59;24 067,06;20 294,74;0;1 446,15;90 742,75;15 529,33;1 028,91;2 066,22;10 561,65;10 127,85;7 257,11;168 178,25;11 725,60;383 747,58;1 147,50;25 581,82;19 274,10;42 889,91;54 412,71;41,74;45,72;48,54;45,45;853 447,19;293 706,47;1 435,12;179 137,11
18000000000;10.01.2019;57;79;60,08;27,48;58,42;41,07;23,79;166,42;21,86;26,64;29,01;68,9;42,95;195,69;151,84;0;308,53;143,05;238,69;367,37;215,72;251,19;177,61;344,5;53,75;424,33;6,35;95,44;75,69;11,6;26,22;55,9;4 661,51;3 986,79;4 631,43;51 464,94;14 024,60;133 186,73;28 611,47;15 405,43;28 496,23;76 528,75;18 996,27;30 538,65;32 172,08;38 010,07;107 723,40;57 640,09;29 109,84;22 520,11;0;1 559,10;91 179,98;22 533,59;1 063,74;3 127,61;11 335,85;10 592,75;12 499,94;182 031,57;13 459,19;477 129,00;1 211,02;26 947,56;19 571,29;50 456,08;57 028,50;41,8;45,43;48,84;45,49;908 976,81;338 126,66;1 436,83;206 449,13
