oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
71900000000;01.01.2019;95,25;107,87;67,58;37,89;89,41;62,96;25,07;188,31;29,37;33,51;28,94;93,8;57,26;513,57;220,46;0;0;203,99;345,94;0;256,78;315,57;240,69;528,69;66,59;536,33;7,32;0;94,13;20,89;35,57;80,66;6 087,74;5 232,90;6 127,40;2 549,82;345,05;7 155,83;1 620,41;485,65;828,09;4 437,45;1 310,34;1 435,75;1 069,92;869,15;5 987,60;2 182,17;1 783,21;1 278,06;0;0;2 464,36;434,89;0;152,47;629,72;557,12;353,98;10 496,55;748,97;33 978,00;0;887,85;342,86;2 792,90;2 752,00;41,05;43,09;52,62;49,56;91 632,89;56 255,58;334,1;13 403,45
71900000000;02.01.2019;104,74;108,36;69,36;37,38;88,14;58,85;25,93;187,59;28,8;34,47;28,3;93,3;55,57;426,77;218,18;0;440,72;197,03;344,59;431,5;242,91;321,73;226,38;543,74;65,76;520,75;7,31;133,43;100,39;28,59;38,13;94,86;5 940,00;5 100,88;5 960,14;4 926,06;906,58;17 665,59;4 550,63;1 273,34;2 483,21;12 388,96;3 600,35;4 022,73;2 958,57;3 033,21;14 499,40;5 602,75;2 865,53;2 843,82;0;299,9;6 142,80;1 390,52;148,07;404,61;1 892,10;1 826,68;872,1;27 419,94;2 019,31;93 607,00;98,84;2 094,99;928,54;6 612,78;6 490,00;40,21;42,81;52,4;49,29;141 574,98;102 003,51;656,56;20 393,49
71900000000;03.01.2019;96,26;109,16;72,02;36,42;86,07;55,09;25,14;190,35;28,87;35,86;27,92;90,7;53,37;376,66;208,74;0;435,18;197,82;350,07;536,89;232,66;322,85;217,95;516,5;63,1;515,29;7,48;141,54;96,77;23,3;39,57;95,69;6 052,97;5 194,08;6 034,70;7 296,58;1 310,92;24 286,98;6 230,74;1 932,38;3 779,52;16 969,87;4 715,45;5 171,71;4 258,61;4 201,25;18 260,00;7 943,52;3 431,67;3 792,15;0;425,87;7 136,56;1 672,99;148,4;585,1;2 398,48;2 416,14;1 077,94;34 443,08;2 734,88;107 502,00;127,16;3 483,24;1 595,47;9 279,11;8 384,50;40,34;42,73;52,48;49,02;167 287,81;118 747,05;789,16;25 475,07
71900000000;04.01.2019;96,64;102,73;69,25;36,53;90,63;53,93;25,25;193,94;28,54;33,62;27,36;91;54,77;342,88;202,46;0;421,82;212,84;287,54;413,04;229,61;325,63;222,9;553,96;64,08;510,35;7,37;143,02;91,53;25,47;36;87,88;5 814,69;4 989,40;5 844,65;7 980,77;1 396,65;26 376,67;7 329,86;2 059,64;4 512,75;20 876,01;5 125,96;6 611,11;5 537,65;5 139,35;22 076,30;8 799,78;3 503,54;4 348,76;0;394,99;7 393,02;2 900,32;223,71;704,19;2 616,94;2 833,71;1 373,86;39 379,38;3 390,90;147 419,53;209,89;4 433,89;1 777,47;10 071,55;9 329,00;40,26;42,82;52,2;50,02;171 328,41;116 879,30;795,46;26 172,84
71900000000;05.01.2019;96,29;98,47;69,85;36,27;86,73;60,78;26,12;191,81;29,3;32,81;27,62;91,1;54,81;318,86;197,67;0;405,85;212,37;287,9;413,66;230,79;323,52;225,88;537,96;63,66;511,03;7,31;143,22;93,43;22,86;40,21;89,79;5 793,77;4 968,79;5 812,35;8 614,74;1 947,00;27 912,80;7 969,73;2 661,47;4 337,36;25 676,90;5 856,96;8 292,26;6 999,71;6 328,60;24 476,70;9 272,31;4 481,54;4 642,81;0;511,69;9 761,90;2 954,35;256,58;883,01;2 852,29;3 258,67;1 397,86;41 408,67;3 794,91;180 810,02;206,01;4 612,34;1 636,64;12 493,79;9 120,50;40,07;42,8;52,09;49,91;201 131,23;142 000,19;696,29;32 333,16
71900000000;06.01.2019;97,81;120,57;69,11;36,74;87,04;57,85;26,38;194,79;30,39;33,31;27,17;94,4;54,69;336,8;215,87;0;418,91;194,28;279,26;453,18;250;330,99;228,33;549,44;64,64;512,77;7,39;139,62;92,05;21,16;34,72;95,11;5 867,06;5 027,60;5 928,42;7 971,68;2 098,19;28 189,44;8 787,13;2 981,69;4 425,78;28 762,49;7 440,56;8 822,87;7 241,03;5 989,22;26 741,10;9 947,70;5 710,17;4 565,79;0;572,15;14 430,24;3 679,37;245,2;934,75;2 725,31;3 371,81;1 571,87;41 400,47;4 404,68;178 649,01;222,63;5 091,11;1 979,45;13 149,79;9 469,54;40,31;42,8;51,94;49,77;194 075,97;144 670,80;947,44;31 482,56
71900000000;07.01.2019;93,87;103,14;69,04;36,26;86,98;55,12;25,47;193,38;29,27;34,66;27,69;96;52,54;355,88;203,89;0;449,87;189,95;300,68;520,69;240,02;326,04;221,39;520,16;63,85;513,62;7,17;140,54;92,83;25,35;34,33;89,88;5 974,89;5 123,15;6 033,22;7 405,30;1 467,90;25 329,91;6 814,08;2 095,19;3 643,18;21 752,81;6 119,51;7 439,35;5 576,82;4 779,36;23 247,60;8 583,73;3 858,85;4 105,98;0;356,6;12 098,56;2 287,85;154,85;587,85;2 547,62;3 022,11;1 197,01;37 429,28;3 403,49;164 825,03;146,29;4 283,08;1 497,41;9 602,61;8 680,83;40,56;43,24;52,13;50,06;168 450,59;128 571,62;701,94;29 221,40
71900000000;08.01.2019;94,12;97,98;69,13;35,99;86,06;54,67;25,1;194,79;29,92;33,72;27,36;96,5;50,84;327,01;197,13;0;426,92;194,11;301,67;453,02;232,36;328,06;218,78;518,53;63,53;517,41;7,18;146,65;92,89;23,78;32,97;90,8;5 844,46;5 010,29;5 899,74;8 721,69;1 567,21;26 131,89;7 049,61;2 323,85;4 625,41;23 352,16;6 063,34;7 821,48;6 638,12;6 101,00;22 159,50;10 889,08;3 536,65;4 846,44;0;453,69;12 613,62;2 112,69;135,57;583,21;3 148,89;3 292,60;1 384,25;41 654,39;3 395,86;181 461,00;143,58;4 878,93;1 889,85;10 285,78;10 078,00;40,67;43,71;52,15;50,08;222 123,05;164 026,55;751,26;40 549,83
71900000000;09.01.2019;91,57;101,63;69,65;35,61;84,45;57,66;26,09;193,53;29,63;32,77;27,63;95,7;54,25;314,07;198,08;0;401,69;193,67;375,09;285,82;231,6;325,41;214,69;524,8;65,03;513,23;7,23;142,11;89,8;24,99;34,06;86,86;5 646,27;4 844,32;5 657,10;8 907,78;1 545,73;25 822,19;6 045,16;2 253,62;4 419,78;21 467,08;6 087,42;7 155,39;6 285,82;5 691,57;20 520,20;9 427,98;3 123,54;4 816,36;0;405,71;13 199,06;1 374,62;265,28;640,43;3 135,05;3 493,98;1 456,07;38 932,05;2 933,93;161 453,25;175,85;4 250,42;1 598,36;9 824,96;9 471,83;40,91;43,5;52,23;50,2;211 788,88;155 239,16;909,59;35 398,76
71900000000;10.01.2019;91,18;99,17;68,93;36,19;86,79;55,79;26,53;188,79;29,05;31,64;30,31;93,7;55;311,18;193,51;0;417,65;196,01;312,66;356,67;235,48;327,36;208,79;519,73;64,14;516,26;6,9;136,95;89,32;28,64;35,88;87,93;5 701,14;4 887,94;5 728,02;9 441,32;1 790,51;27 255,12;6 345,09;2 453,70;4 983,15;23 798,19;6 997,56;8 171,41;7 156,90;6 385,56;21 600,30;10 941,07;3 697,33;5 482,04;0;488,92;14 408,23;2 177,26;230,39;784,29;3 111,12;3 257,98;1 407,28;40 641,12;3 396,79;158 918,04;171,36;5 204,06;1 715,74;11 346,60;10 554,50;41,03;43,9;52,25;50,09;240 481,19;170 719,09;1 326,95;43 014,41
