oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
93000000000;01.01.2019;42,11;0;37,96;0;0;30,49;0;217,54;0;0;0;117,4;54,3;402,9;159,71;0;0;220,83;0;0;0;0;0;0;66,74;470,96;6,26;0;0;0;32,56;60,83;7 326,79;6 297,04;7 732,78;737,52;0;1 343,76;0;0;256,68;0;112,31;0;0;0;527,5;151,8;122,46;169,37;0;0;183,02;0;0;0;0;0;0;1 229,74;29,86;1 890,00;0;0;0;263,03;430,4;43,41;45,2;52,8;55,42;14 602,70;18 663,15;238,85;485,68
93000000000;02.01.2019;42,74;0;37,59;30,36;57,03;30,37;17,98;211,48;19,83;44,96;23,83;120;54,84;374,21;154,27;0;256,35;184,95;0;0;0;416,45;251,95;561;68,01;462,27;6,23;0;94,26;0;24,23;48,41;7 157,63;6 141,12;7 601,05;1 912,71;0;4 416,98;287,03;336,52;586,19;584,61;207,93;239,74;169,99;323,02;966;445,14;244,84;607,44;0;110,75;336,85;0;0;0;76,45;60,29;44,21;3 924,02;96,17;5 557,00;0;169,8;0;940;1 079,00;43,22;45,05;52,8;55,69;21 321,52;25 091,09;340,96;1 940,61
93000000000;03.01.2019;42,34;111,31;38,69;26,69;54,14;33,63;19,13;211,96;20,17;49,3;23,39;111,8;53,83;167,42;113,94;0;272,49;210,01;0;0;0;245,11;245,99;521,35;63,95;443,15;6,31;104,99;90,19;0;27,65;54,52;6 929,21;5 957,54;7 278,11;2 558,18;97,44;5 404,88;914,51;519,07;792,65;869,66;230,46;298,41;196,32;526,74;1 203,00;656,51;928,49;1 623,93;0;154,72;448,57;0;0;0;187,8;105,12;76;4 590,91;120,57;8 157,00;36,34;318,46;0;1 120,39;1 669,43;43,31;45,15;52,68;55,44;30 665,80;28 920,39;399,3;2 494,15
93000000000;04.01.2019;41,34;98,38;38,63;26,92;57,35;31,55;18,59;206,76;19,41;41,95;23,7;114,9;54,92;89,24;139,9;0;313,25;190,14;0;0;0;375,13;245,02;507,09;62,71;424,39;6,17;106,4;86,15;0;23,39;44,28;7 022,83;6 032,84;7 404,92;2 693,83;111,58;5 800,91;1 073,82;562,27;1 073,84;857,86;218,34;453,51;251,95;564,4;1 195,90;853,68;1 752,00;1 272,00;0;107,14;526,91;0;0;0;152,48;131,68;68,12;5 201,65;110,68;9 361,00;44,34;450,44;0;1 352,15;1 661,30;43,32;45,23;52,73;55,75;30 138,93;28 391,29;368,13;2 001,53
93000000000;05.01.2019;41,33;95,03;38;24,48;55,5;33,96;18,71;205,73;19,97;41,08;22,91;114,7;56,29;183,01;118,12;0;222,66;191,56;0;0;179,56;324,34;227,62;521,52;62,47;419,58;6,23;103,4;83,98;0;22,65;53,18;6 835,44;5 868,90;7 219,63;2 993,83;124,1;6 323,44;2 096,30;546,33;935,16;1 159,40;218,89;549,65;338,42;668,62;1 336,00;954,94;987,21;1 798,51;0;153,12;593,32;0;0;47,54;239,27;246,6;71,15;5 775,78;143,26;13 332,00;65,29;644,32;0;1 454,00;2 033,22;43,02;45,12;52,69;55,39;28 660,39;27 653,41;431,4;2 229,01
93000000000;06.01.2019;42,64;95,04;38,92;28,07;59,02;30,1;18,53;208,82;19,63;39,91;23,24;119,2;53,46;277,56;137,43;0;218,72;200,18;0;0;179,51;273,93;232,98;508,91;63,23;462,41;6,21;102,57;85,1;0;21,62;53,04;6 851,91;5 884,04;7 256,96;2 702,64;122,78;5 768,81;834,63;522,33;1 129,36;1 027,05;252,69;537,88;289,51;602,76;1 391,90;832,22;464,04;1 315,54;0;139,3;647,75;0;0;55,67;229,1;216,45;80,98;5 230,97;155,55;12 973,00;60,8;589,91;0;1 561,53;1 835,87;42,96;45,13;52,75;55,57;28 834,62;29 923,49;528,3;1 890,11
93000000000;07.01.2019;39,42;109,46;39,32;26,39;56,81;28,65;17,95;207,94;19,74;43,57;23,65;116,7;53,03;265,36;140,49;0;262,01;189,35;0;0;0;243,14;240,51;539,61;63,72;413,7;6,16;101,23;84,08;0;22,06;43,57;6 841,55;5 876,08;7 241,06;3 103,49;125,29;5 685,51;860,88;528,95;1 179,61;1 041,00;243,77;534,83;275,68;566,05;1 475,90;874,14;503,3;1 303,65;0;117,44;599,33;0;0;0;220,49;183;77,16;5 081,98;170,37;11 770,00;86,33;563,19;0;1 463,57;1 851,00;43,06;45,16;52,69;55,46;27 268,35;26 748,44;294,63;2 004,46
93000000000;08.01.2019;40,66;106,9;39,23;24,39;56,67;28,8;18;206,42;19,59;45,44;23,35;114,5;53,89;278,81;87,28;0;259,17;184,76;0;0;0;273,06;239,98;546,7;65,04;415,06;6,25;99,98;84,88;14,97;22,91;51,24;6 868,58;5 899,83;7 255,53;3 192,18;86,19;5 758,68;2 201,84;588,54;1 667,73;1 235,80;223,5;686,23;304,1;562,22;1 490,10;1 366,77;546,79;2 439,86;0;162,95;624,72;0;0;0;230,55;195,94;92,2;5 579,72;133,17;14 002,00;94,12;765,64;373,38;1 610,35;2 206,42;43,22;45,22;52,51;55,19;28 491,82;29 903,79;263,56;2 613,35
93000000000;09.01.2019;44,11;93,12;40,09;25,58;55,63;31,99;18,89;202,11;20,48;44,34;23,7;116,9;56,68;297,08;142,26;0;221,76;201,72;0;0;189,68;259,73;252,52;307,47;65,23;421,52;6,11;102,25;82,28;21,55;21,93;39,47;6 821,48;5 856,89;7 171,58;3 367,72;113,99;6 807,73;875,35;602,53;1 280,35;1 404,06;244,22;555,7;301,95;687,49;1 413,70;1 286,60;529,67;1 485,57;0;149,93;685,43;0;0;45,23;254,61;204,26;194,07;5 897,54;156,71;16 673,00;88,76;535,04;242,55;1 729,90;2 316,00;43,35;45,41;52,56;55,49;29 927,35;27 511,93;107,99;4 870,32
93000000000;10.01.2019;41,4;86,92;39,65;25,48;56,41;27,2;19,02;192,94;21,31;42,57;24,06;116,3;53,95;267,84;124,73;0;0;224,13;0;0;186,09;269,96;234,43;526,18;63,15;423,09;6,21;102,2;81,25;25,77;29,57;44,87;6 861,63;5 892,09;7 254,49;3 801,76;121,12;6 370,45;1 074,25;737,9;1 946,76;1 575,97;193,63;655,51;364,95;593,51;1 646,50;1 327,16;690,77;2 037,02;0;0;931,25;0;0;71,74;270,61;237,44;86,02;6 623,85;173,93;14 850,00;105,4;769,28;248,42;1 908,00;2 372,00;43,02;44,73;52,52;55,64;27 367,79;23 568,74;277,04;4 900,30
