oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
36000000000;01.01.2019;76,89;89,45;74,32;31,77;78,22;44,04;22,32;159,88;26,04;32,88;29,94;75;44,95;495,79;207,78;0;401,8;166,85;300,15;528,43;249,93;274,44;194,66;498,76;59,63;522,9;7,43;98,78;94,88;21,12;35,49;77,04;5 632,37;4 826,59;5 561,01;10 740,31;2 290,11;37 259,81;6 712,40;2 380,00;7 031,15;18 061,49;3 232,48;6 801,74;4 829,46;5 961,82;36 333,00;11 601,96;9 244,68;4 958,85;0;310,69;14 927,05;1 824,76;401,66;1 063,09;3 458,16;2 647,61;1 601,59;64 222,62;3 550,77;124 755,00;236,43;5 225,86;2 078,43;10 946,86;17 553,88;40,48;43,8;46,15;46,32;569 525,56;235 634,61;792,04;50 875,22
36000000000;02.01.2019;75,85;85,95;72,25;31,02;76,88;44,4;21,87;161,9;25,91;30,27;29,78;73,9;43,81;365,59;195,12;0;387,39;161,4;290,72;478,45;234,75;270,76;190,74;489,36;59,56;507,38;7,4;98,38;95,4;20,71;35,4;73,76;5 439,59;4 661,20;5 371,19;33 498,13;8 208,74;123 931,08;20 996,75;8 011,40;20 969,93;54 780,70;13 516,07;21 295,65;15 802,67;19 997,75;97 323,00;35 984,49;21 254,25;14 238,12;0;1 146,73;41 441,19;6 805,87;1 243,95;2 590,21;11 951,10;8 175,45;5 434,53;170 376,49;10 436,02;373 140,00;797,83;15 677,34;7 724,89;34 017,91;49 302,52;40,36;43,8;46,24;46,23;900 534,69;394 270,13;1 519,98;78 420,80
36000000000;03.01.2019;71,59;83,32;71,19;29,49;74,46;42,84;21,23;155,6;24,93;30,7;28,78;71,7;44,17;310,88;180,48;0;305,77;154,88;284,54;437,35;219,17;268,29;178,22;460,32;57,79;494,89;7,36;110,54;88,72;18,02;33,72;70,37;5 152,80;4 408,65;5 074,24;41 927,25;9 651,66;144 563,96;28 123,59;11 040,06;27 734,85;73 825,54;16 623,67;27 390,37;21 370,17;26 843,37;122 890,50;45 952,08;22 787,85;18 429,74;0;1 882,81;51 083,46;7 993,12;1 579,27;3 103,48;13 712,87;12 647,82;7 402,94;225 743,42;13 898,09;482 292,50;865,33;21 997,57;10 816,55;43 606,81;56 533,65;40,34;43,78;48,07;46,09;1 056 094,63;455 966,59;1 283,37;95 504,00
36000000000;04.01.2019;69,38;83,19;71,47;28,19;72,2;41,79;20,76;156,29;24,76;30,68;28,7;72,5;44,17;302,69;174,33;0;274,29;160,31;260,23;428,9;219,78;272,43;182,57;454,05;57,31;486,58;6,84;111,96;88,06;17,3;32,79;69,13;5 079,91;4 339,06;5 006,85;51 536,00;10 902,40;153 587,05;37 785,54;13 695,71;33 645,08;85 763,22;19 631,24;31 741,07;24 107,54;32 000,69;141 999,30;52 939,51;26 128,46;20 694,64;0;2 841,03;62 305,73;11 486,36;1 715,01;3 175,20;15 321,49;14 262,87;9 288,45;255 247,27;15 786,55;683 533,00;1 086,13;27 956,77;12 705,23;52 933,70;62 398,98;40,45;43,82;47,27;46,35;1 135 148,50;480 552,03;1 255,06;117 103,48
36000000000;05.01.2019;71,44;85,6;69,92;30,46;74,16;43,39;21,17;157,25;25,51;29,97;28,91;72,6;44,01;284,77;175,67;0;312,27;160,45;261,36;441,21;210,71;261,28;185,53;414,73;56,82;484,08;6,84;112,35;85,63;18,53;37,87;69,68;5 106,95;4 367,55;5 035,98;47 098,35;11 311,21;152 788,38;37 906,40;14 154,32;32 030,35;92 344,44;25 241,06;34 640,13;28 294,77;32 778,37;149 550,10;54 729,72;28 187,90;20 702,47;0;2 748,50;79 469,16;11 866,08;1 758,76;3 666,02;16 742,21;14 942,77;11 347,40;249 538,17;17 431,02;751 135,50;1 208,48;29 544,09;9 814,52;57 931,43;59 362,95;40,71;44,21;47,84;46,36;1 064 177,13;443 120,22;1 557,48;122 706,05
36000000000;06.01.2019;71,47;90,64;70,52;30,57;74,57;43,81;23,78;164,98;26,68;32,37;29,66;74,2;43,99;269,69;180,39;0;315,84;161,26;263,71;464,56;211,37;262,95;188,22;455,57;57,88;493,59;7,34;113,06;83,36;18;31,27;69,07;5 239,71;4 479,96;5 181,84;47 006,13;14 649,34;166 773,42;44 747,72;15 948,83;34 606,84;102 923,85;34 913,29;40 215,40;29 908,63;35 336,09;177 010,00;61 579,57;46 544,51;23 477,37;0;2 962,83;101 349,04;13 324,54;2 008,58;4 730,79;17 594,43;16 120,62;10 813,47;248 268,81;20 868,90;793 390,00;1 625,87;33 749,46;13 338,01;67 095,75;64 705,60;40,85;44,19;46,56;46,48;1 119 329,25;466 503,78;1 230,03;123 626,78
36000000000;07.01.2019;72,36;85,47;69,6;30,02;72,67;44,03;23,63;157,49;26,56;29,65;29,28;73,7;43,4;310,53;184,19;0;304,39;163,34;273,37;468,98;214,62;274,11;186,31;468,02;57,47;486,12;7,22;111,22;83,38;17,54;32,31;69,77;5 222,60;4 467,56;5 162,86;41 740,04;10 299,48;139 587,89;30 688,28;12 937,59;28 707,56;84 812,56;25 816,89;31 829,82;21 352,42;28 098,31;144 882,70;54 992,22;21 821,77;17 108,30;0;2 195,90;74 412,51;8 130,17;1 584,18;3 119,31;12 895,17;12 672,22;7 850,54;220 300,14;15 827,51;635 896,00;907,95;26 225,99;10 155,04;48 026,39;54 344,41;40,81;44,33;47,84;46,51;1 032 169,88;440 047,31;1 487,43;115 672,67
36000000000;08.01.2019;72,33;81,76;68,98;30,58;73,9;44,71;23,96;160,82;26,85;31,08;29,1;74,5;44,05;301,47;175,88;0;309,17;162,07;261,24;390,98;224,61;265,65;189,17;474,13;57,96;464,05;7,21;110,01;80,92;18,53;32,18;66,71;5 092,95;4 356,05;5 050,83;49 199,87;11 475,71;149 534,30;31 520,97;15 849,90;34 623,89;89 654,56;22 169,54;34 855,32;29 675,76;36 661,75;150 961,60;62 540,21;19 582,83;20 174,30;0;2 550,95;83 860,18;8 525,63;1 539,41;2 418,71;18 301,63;14 898,60;8 763,72;270 192,91;17 043,98;686 756,18;928,78;29 944,14;11 175,17;55 052,03;63 304,23;40,86;44,32;46,22;46,63;1 209 827,88;512 172,00;1 476,59;142 364,09
36000000000;09.01.2019;70,43;76,85;68,92;28,8;71,96;43,4;24,05;162,16;26,92;31,27;29,36;75,9;44,1;240,46;169,43;0;274,47;158,28;255,81;352,75;230,24;261,64;186,65;396,15;57,03;459,15;7,2;109,81;78,35;16,78;37,73;64,63;4 931,77;4 212,21;4 884,32;52 748,78;12 695,19;151 722,70;30 766,27;16 012,57;36 774,52;81 432,64;21 866,31;33 207,76;32 052,42;34 747,01;139 869,20;64 650,47;26 849,65;22 581,91;0;2 903,22;86 425,92;8 456,89;1 689,68;2 625,08;19 195,03;15 999,88;12 848,75;260 456,89;16 058,42;616 632,00;930,68;31 192,89;12 503,05;55 444,05;64 506,51;40,88;44,3;48;46,89;1 305 457,75;524 335,19;1 667,24;167 344,16
36000000000;10.01.2019;69,7;74,87;70,02;29,35;70,12;43,22;24,2;163,83;26,58;32,33;29,73;76,1;44,04;252,62;167,32;0;288,79;157,23;257,6;396,61;233,98;260,96;184,12;442,52;56,98;460,4;6,86;111,07;77,4;16,3;34,41;63,38;5 037,90;4 302,39;4 996,31;61 262,33;14 446,58;157 230,40;34 184,27;19 459,29;42 567,76;92 237,26;28 220,87;38 283,27;36 369,36;37 666,52;163 393,10;78 649,03;27 255,52;25 940,76;0;3 232,04;100 152,50;11 830,21;1 905,21;3 498,79;20 194,87;16 913,96;12 421,74;278 672,45;19 277,56;785 020,62;1 171,66;37 537,87;16 163,82;71 297,75;75 102,39;40,87;44,25;47,65;46,7;1 313 095,38;512 825,41;1 314,38;170 470,19
