oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
28000000000;01.01.2019;72,68;92,13;69,75;36,94;73,23;37,46;26,67;161,74;29,25;34,14;29,3;72,4;44,8;429,24;190;0;409,92;151,76;301,22;360,57;285,56;298,29;200,56;560,96;54,47;479,59;6,85;112,31;81,31;24,82;35,5;76,17;5 292,72;4 533,03;5 237,82;5 740,20;1 357,03;27 098,67;2 215,37;1 272,04;4 543,45;8 791,36;3 099,56;2 802,30;2 516,92;2 867,30;18 407,90;6 523,95;4 104,67;2 748,48;0;119,71;7 777,24;1 507,64;202,87;375,54;1 581,84;1 216,23;847,51;32 654,60;1 744,09;86 219,84;58,71;3 146,56;1 152,51;5 816,31;8 550,50;41,64;44,53;0;45,94;249 247,53;196 483,78;0;37 893,43
28000000000;02.01.2019;70,44;88,16;64,91;33,04;72,34;40,32;25,2;162,15;28,43;35,43;25,82;70,6;44,41;355,17;169,89;0;314,34;146,02;274,22;351,43;257,93;284,83;192,88;553,8;52,6;468,29;6,83;111,04;77,27;24,57;33,35;72,63;4 967,01;4 247,34;4 935,80;16 991,39;3 887,95;90 053,70;9 715,55;4 443,44;13 309,89;27 786,92;11 518,08;8 864,98;9 155,75;13 550,46;44 657,30;19 714,29;8 085,96;7 582,58;0;659,67;25 738,32;8 899,96;682,65;1 113,58;5 164,83;4 387,11;2 870,79;88 956,27;5 731,75;261 975,82;182,92;9 770,71;4 253,06;17 740,66;21 807,85;41,74;44,58;0;45,95;438 292,69;419 594,53;0;86 596,05
28000000000;03.01.2019;69,84;86,44;65,14;32,66;71,62;39,99;24,55;159,67;29,22;34,55;27,4;73,6;44,81;315,22;156,28;0;398,37;148,62;268,99;360,46;253,76;268,7;190,26;532,87;51,78;451,55;6,82;115,64;77,34;24,62;33,06;64,17;5 054,52;4 329,50;5 034,40;22 064,83;5 716,55;111 992,26;13 474,21;5 752,84;16 981,43;35 824,03;15 241,66;11 236,43;12 144,95;15 170,70;55 864,40;25 338,95;9 479,54;10 339,29;0;663,53;28 365,74;11 079,48;881,94;1 514,91;6 979,41;5 932,34;3 815,82;109 990,89;7 579,46;345 940,13;280,03;13 879,55;4 733,62;22 939,48;28 011,70;41,71;44,55;0;45,93;528 294,00;489 744,91;0;115 739,99
28000000000;04.01.2019;68,02;89,27;65,36;33,2;69,53;38,82;24,44;163,41;29,46;35,86;27;72,9;43,56;287,3;153,93;0;368,66;156,13;246,66;369,07;244,7;268,68;189,61;530,33;51,67;441,3;6,75;115,74;75,16;21,82;32,66;65,34;5 021,77;4 295,78;4 997,61;26 847,44;6 095,38;123 790,61;15 424,02;6 769,83;19 900,16;40 379,82;18 582,21;13 201,06;13 973,09;17 886,07;64 049,80;29 833,12;10 783,79;12 077,48;0;982,08;49 684,73;17 375,37;937,4;1 691,40;7 787,98;7 068,67;4 378,06;118 896,08;9 178,27;406 662,31;300,91;16 295,16;6 436,01;28 284,67;30 301,50;41,75;44,65;0;46,02;543 579,69;474 974,34;0;128 822,64
28000000000;05.01.2019;67,85;91,18;65,27;32,85;71,71;39,41;23,6;162,23;29,02;36,33;28,26;73,6;44,68;288,19;162,91;0;399,05;160,76;256,77;373,87;241,53;263,03;190,12;463,63;51,32;443,39;6,58;115,28;76,4;22,73;31,86;60,83;5 068,47;4 337,71;5 024,27;25 200,74;6 426,21;121 395,55;17 701,89;7 307,00;19 735,10;44 969,95;21 122,19;14 587,71;15 178,51;18 050,33;71 130,20;30 884,30;10 911,80;11 710,58;0;916,91;55 833,46;15 974,54;973,51;2 048,39;8 550,52;7 478,19;5 830,08;125 187,43;9 725,09;470 520,72;321,97;16 935,57;6 507,36;29 489,24;31 068,00;41,96;44,91;0;46,48;543 990,19;491 620,03;0;128 914,61
28000000000;06.01.2019;72,48;96,6;65,31;33,24;72,39;39,85;24,85;161,58;28,94;36,23;28,48;74,1;44,16;284,33;166,34;0;415,94;164,77;267,31;357,86;245,7;268,76;189,56;534,02;51,35;440,63;6,31;114,78;76,59;21,63;31,94;65,05;5 118,78;4 384,84;5 088,20;21 594,42;7 034,07;119 250,61;18 438,41;7 605,15;18 872,43;47 516,95;24 792,74;16 711,60;16 616,32;18 924,56;73 440,70;31 261,56;11 784,11;11 756,52;0;837,74;53 245,95;15 042,89;1 041,25;2 245,17;7 272,96;7 466,54;4 728,88;116 797,83;11 406,15;578 907,01;457,47;18 376,60;5 471,75;30 261,26;29 486,00;41,97;44,94;0;46,42;541 762,63;515 002,38;0;127 985,47
28000000000;07.01.2019;71,86;88,48;64,73;32,39;70,63;39,79;24,88;155,07;28,3;35,83;28,18;74,4;43,57;284,87;161;0;403,04;163,5;259,99;368,91;244,58;265,63;189,31;528,61;51,4;435,7;6,25;113,33;79,02;23,5;31,94;60,12;5 086,12;4 355,24;5 057,25;18 194,70;5 035,67;110 056,39;14 242,08;6 038,10;15 944,39;39 274,50;17 657,87;13 633,44;12 600,09;15 451,46;64 714,90;28 237,84;9 306,16;9 428,35;0;649,3;37 957,23;11 102,10;737,25;1 430,09;6 348,57;5 722,32;3 608,49;103 333,76;8 524,78;460 769,13;313,18;14 832,13;4 480,38;23 992,79;24 013,00;41,95;44,96;0;46,54;474 931,47;474 549,66;0;115 751,07
28000000000;08.01.2019;74,85;81,25;65,15;32,45;67,91;39,91;24,78;152,62;28,33;36,08;27,76;74,5;44,21;265,41;152,94;0;351,25;166,91;254,85;298,04;248,1;267,1;186,29;495,11;50,8;438,33;6,36;109,36;75,52;21,75;28,85;61,72;4 903,53;4 193,74;4 862,84;23 412,30;5 388,81;115 861,45;15 068,01;7 842,78;19 254,30;41 471,25;15 814,34;14 778,27;14 505,64;18 417,32;69 200,20;32 182,22;9 774,20;11 343,51;0;810,39;38 846,52;10 343,41;844,73;1 236,59;8 102,23;6 638,56;4 309,96;120 134,40;8 366,47;446 849,79;331,86;17 440,08;5 968,12;27 771,73;30 748,54;41,95;44,87;0;46,32;529 151,63;464 907,63;0;140 723,89
28000000000;09.01.2019;76,69;78,45;64,92;32,26;68,18;39,29;25,14;154,32;28,95;36,86;28,52;73,8;44,13;232,87;146,63;0;351;158,04;213,59;310,33;231,1;278,16;181,43;494,58;51,01;436,19;6,28;109,82;74,21;20,08;28,66;64,85;4 869,10;4 160,36;4 855,31;21 096,01;5 683,81;117 609,68;14 124,00;7 902,24;20 208,09;35 269,96;15 024,43;13 737,18;13 774,89;17 584,34;61 094,20;31 944,71;11 986,75;13 403,45;0;703,93;46 581,82;15 997,93;768,53;1 288,39;8 210,03;7 271,43;4 095,73;123 071,39;7 600,04;414 113,12;339,51;18 087,65;5 599,26;27 574,41;32 433,30;41,93;44,72;0;46,27;484 170,13;325 778,44;0;134 476,84
28000000000;10.01.2019;77,01;77,93;65,43;30,56;67,68;38,47;24,3;156,9;28,36;36,59;29,13;73;44,65;231,18;143,66;305,69;343,25;158,16;232,97;340,82;229,71;283,41;181,91;492,2;50,67;431,3;6,2;112,11;73,9;20,42;31,5;56,43;4 909,31;4 195,74;4 882,15;24 389,25;7 037,04;123 237,05;15 966,70;9 201,28;23 653,99;41 765,77;18 677,96;15 610,76;15 857,46;18 925,88;73 856,00;38 355,18;13 352,08;14 784,69;95,68;786,33;49 177,58;14 605,34;823,57;1 668,13;8 235,51;7 416,71;4 329,30;122 897,03;9 035,97;474 870,04;323,86;20 655,86;6 673,87;31 843,49;35 020,78;41,9;44,67;0;46,26;511 040,16;333 742,00;0;143 607,17
