oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
52000000000;01.01.2019;65,32;94,48;54,81;28,52;70,18;46,71;19,24;164,85;20,82;23,2;23,97;80,8;48,27;433;205,29;0;0;179,94;292,1;388,35;274,67;253,32;176,76;460,43;53,02;500,27;6,09;89,79;84,98;13,63;32,24;80,93;4 977,74;4 281,18;5 032,63;5 532,47;722,02;18 950,99;2 587,11;777,7;2 576,03;4 557,82;2 009,01;2 846,19;1 224,10;1 507,82;15 220,80;4 170,65;3 806,17;2 356,53;0;0;5 508,39;1 183,16;212,84;305,9;1 380,92;1 795,12;556,21;29 215,48;1 584,82;42 797,00;97,67;2 856,39;841,18;5 829,92;7 919,30;40,28;42,83;0;46,57;252 650,81;132 779,44;0;36 675,04
52000000000;02.01.2019;64,45;83,26;58,16;26,42;70,84;44,02;19,07;165,24;19,82;26,99;23,88;79,8;42,87;364,97;172,44;0;330,58;163,64;276,69;399,11;226,49;250;173,57;454,55;53,17;481,21;5,91;91,14;81,74;15,35;27,03;78,53;4 867,13;4 173,80;4 912,37;16 189,59;2 865,73;63 738,44;11 512,15;3 283,20;8 985,89;11 679,03;7 424,44;9 376,60;4 507,29;5 604,99;40 909,20;17 367,66;7 789,07;8 173,93;0;432,63;21 658,34;4 182,93;440,01;1 235,76;4 774,21;6 376,26;1 983,45;87 807,95;5 036,11;201 009,50;377,16;9 213,65;4 234,05;18 543,74;23 251,77;40,28;42,79;0;46,57;394 365,53;228 555,41;0;71 414,08
52000000000;03.01.2019;51,7;78,76;57,56;25,64;66,01;42,73;19,25;161,77;19,74;28,1;23,81;78,1;42,29;296,35;153,42;0;301,46;150,47;274,26;323,65;222,35;249,58;172,86;448,27;52,01;467,2;5,99;103,78;79,75;13,4;29,74;76,82;4 621,42;3 959,83;4 664,77;28 744,96;4 252,76;83 026,74;17 475,10;5 087,96;13 122,28;13 108,57;9 139,28;11 748,13;6 174,63;7 163,64;50 476,50;25 360,18;10 423,76;12 915,07;0;566,48;27 105,11;4 602,95;647,1;1 520,92;6 143,99;8 708,55;3 013,48;110 349,80;6 582,50;259 198,00;811,6;13 811,28;5 126,78;27 306,33;29 263,32;40,25;42,82;0;46,57;443 745,28;241 483,06;0;100 964,86
52000000000;04.01.2019;57,52;76,34;57,37;25,26;66,22;43,31;18,5;157,5;20,02;28,69;24,1;77,2;40,67;255,87;131,22;0;313,67;147,2;263,13;348,48;212,43;250,69;170,48;399,36;50,77;455,87;5,9;97,51;77,84;13,63;24,93;72,53;4 613,31;3 949,38;4 635,22;32 593,14;5 904,32;99 246,25;21 399,44;6 429,37;16 128,27;15 913,99;11 317,71;14 310,44;7 468,47;8 752,15;60 823,50;33 965,93;13 856,30;18 416,03;0;729,14;36 201,29;6 616,67;852,4;2 027,16;6 950,21;10 693,28;4 539,42;130 123,68;8 015,87;319 185,00;875,34;18 610,09;6 592,17;35 146,74;35 732,83;40,28;42,81;0;47,09;482 829,06;256 977,36;0;125 677,13
52000000000;05.01.2019;57,87;75,95;58,29;25,95;67,21;40,35;18,52;155,37;20,77;27,8;24,13;77,4;42,88;259,97;144,04;0;283,47;153,69;258;330,63;210,91;252,41;170,52;443,79;51,22;439,14;5,88;103,44;77,91;14,15;26,04;71,55;4 590,80;3 927,05;4 609,66;30 180,62;6 219,39;96 590,22;22 722,72;7 201,04;17 419,92;17 038,49;14 894,52;15 163,05;9 457,37;9 727,89;68 343,10;32 027,68;12 589,84;17 147,35;0;960,03;40 562,99;7 509,21;919,86;2 364,70;6 986,37;10 246,62;3 545,57;129 364,72;10 195,93;378 741,00;922,35;19 875,86;6 525,55;36 588,57;36 651,60;40,23;42,8;0;47,23;482 785,72;263 581,91;0;119 329,20
52000000000;06.01.2019;59,8;81,7;59,45;27,93;69,32;41,67;19,01;157,98;20,7;27,36;24,31;81,2;46,79;273,25;156,03;0;355,03;165,04;270,82;385,95;225,87;255,25;171,24;446,92;51,58;464,65;5,88;92,16;76,94;13,54;25,79;74,82;4 875,93;4 177,78;4 901,93;28 760,34;7 209,82;98 145,36;21 012,85;7 501,07;15 830,31;19 029,08;18 025,35;16 211,43;10 071,12;9 383,51;72 377,40;28 399,32;12 835,93;14 548,06;0;749,67;42 057,35;7 062,92;942,39;2 425,57;6 537,52;11 307,19;4 133,05;126 066,98;10 189,40;420 375,00;909,45;20 308,66;6 660,98;37 701,47;32 870,40;40,27;42,83;0;47,23;460 332,94;259 519,48;0;106 141,87
52000000000;07.01.2019;60,97;75,99;57,09;27,5;67,05;43,01;19,3;159,46;20,26;27,09;24,1;80,4;46,55;280,31;159,14;0;345,84;159,54;266,13;364,63;229,08;253,1;171,59;451,81;50,46;465,17;5,9;89,42;76,8;13,81;27,41;73,45;4 769,01;4 087,06;4 813,43;24 194,77;4 991,90;88 822,40;16 064,80;5 815,35;12 994,73;16 084,33;10 126,57;13 254,38;7 770,33;8 105,91;61 999,50;25 484,80;10 206,48;12 516,35;0;741,31;32 703,37;5 121,43;684,32;1 550,83;6 151,76;9 034,30;3 076,76;117 938,98;7 203,13;315 058,00;658,74;16 312,35;5 702,86;28 587,61;29 140,16;40,25;42,83;0;47,21;413 752,22;221 227,67;0;101 925,64
52000000000;08.01.2019;58,61;72,71;57,3;26,66;67,03;41,41;18,98;159,75;19,78;25,24;23,9;79,7;43,67;257,02;145,11;0;361,81;153,33;262,67;317,36;227,83;254,71;169,67;379,07;50,93;436,72;5,89;89,48;75,73;13,16;25,33;72,69;4 649,05;3 984,34;4 682,60;32 191,32;5 898,11;91 873,67;19 453,13;7 667,02;17 556,37;16 998,09;9 910,80;15 565,64;9 203,77;10 273,36;66 759,60;33 529,37;12 034,01;17 709,26;0;733,35;38 208,29;4 996,38;889,7;1 367,78;7 645,08;10 344,93;5 334,90;130 683,79;8 832,57;344 639,00;915,31;21 095,24;7 835,69;35 233,30;37 002,87;40,28;42,84;0;47,19;466 033,84;252 040,91;0;125 330,63
52000000000;09.01.2019;55,33;67,03;56,97;23,93;69,41;40,35;19,31;161,12;20,34;26,55;24,28;79,1;40,84;218,94;136,64;0;350,79;149,44;251,02;290,29;225,44;256;170,06;373,28;51,2;428,95;5,8;95,05;73,63;12,41;25,58;64,04;4 553,10;3 900,41;4 596,08;35 120,20;6 497,98;94 917,25;23 789,87;8 023,10;18 806,91;15 643,93;9 948,73;14 650,74;8 915,75;10 027,53;66 956,80;38 956,11;17 954,88;21 233,13;0;906,55;45 503,17;5 212,52;932,24;1 620,23;7 728,73;10 542,59;5 076,05;130 993,41;8 875,78;379 228,96;1 104,36;24 197,86;6 497,84;37 328,41;41 336,48;40,25;42,81;0;46,74;501 172,47;246 989,06;0;153 043,27
52000000000;10.01.2019;56,62;66,89;57,78;24,8;66,03;40,84;19;159,16;19,98;25,77;23,93;78,7;44,97;221,53;128,75;0;316,46;157,13;239,45;297,21;218,87;256,42;169,21;363,43;50,73;432,3;5,81;89,43;76,19;12,74;25,25;64,8;4 533,89;3 879,75;4 560,82;38 054,96;6 800,41;94 578,10;25 324,73;8 401,27;19 830,96;17 179,14;11 125,71;16 772,59;10 139,16;10 884,83;76 614,80;39 003,05;16 785,37;24 323,70;0;981,18;42 468,81;8 459,72;1 223,06;2 020,13;8 219,73;10 734,01;5 720,00;131 247,34;9 642,64;413 040,01;1 012,96;26 202,99;7 457,90;43 362,12;43 199,31;40,26;42,83;0;47,2;581 633,06;307 276,47;0;194 710,30
